video_id,a,b,label,n_clips,state_cos,state_close,traj_cos,dyn_corr,turn_taking,joint_active
VID_ (29),2,4,C,15,0.9963,0.8456,0.9914,0.6093,0.7395,0.4016
VID_ (29),2,5,C,1,0.9007,0.4157,0.5000,0.5000,0.5000,0.5000
VID_ (29),3,4,C,15,0.9951,0.8233,0.9901,0.7442,0.2593,0.3567
VID_ (29),3,5,C,1,0.8956,0.4065,0.5000,0.5000,0.5000,0.5000
VID_ (29),4,5,C,1,0.9379,0.4992,0.5000,0.5000,0.5000,0.5000
VID_ (3),1,2,C,13,0.9819,0.6900,0.9712,0.5146,0.5082,0.4078
VID_ (3),1,4,C,13,0.9926,0.7877,0.9889,0.7255,0.5101,0.3945
VID_ (3),1,5,C,6,0.9844,0.7078,0.9769,0.8827,0.1594,0.4853
VID_ (3),1,6,C,12,0.9771,0.6582,0.9683,0.5931,0.7517,0.3677
VID_ (3),1,8,C,1,0.9930,0.7924,0.5000,0.5000,0.5000,0.5000
VID_ (3),1,3,N,5,0.7247,0.2348,0.7209,0.6077,0.3681,0.5173
VID_ (3),2,4,C,14,0.9945,0.8155,0.9807,0.4263,0.5046,0.3059
VID_ (3),2,5,C,6,0.9968,0.8552,0.9930,0.8169,0.3946,0.4277
VID_ (3),2,6,C,14,0.9971,0.8623,0.9873,0.6991,0.1574,0.3834
VID_ (3),2,3,N,6,0.7737,0.2707,0.7612,0.9518,0.0324,0.5009
VID_ (3),3,4,N,8,0.7401,0.2464,0.7334,0.4448,0.4325,0.3973
VID_ (3),3,6,N,8,0.8196,0.3110,0.8156,0.7338,0.3285,0.4040
VID_ (3),4,5,C,5,0.9918,0.7803,0.9675,0.5639,0.2944,0.4637
VID_ (3),4,6,C,13,0.9965,0.8492,0.9798,0.6598,0.4977,0.2883
VID_ (3),4,8,C,1,0.9951,0.8229,0.5000,0.5000,0.5000,0.5000
VID_ (3),5,6,C,9,0.9326,0.4999,0.9062,0.2864,0.6486,0.4402
VID_ (3),5,8,C,1,0.9264,0.4699,0.5000,0.5000,0.5000,0.5000
VID_ (3),6,8,C,1,0.9756,0.6475,0.5000,0.5000,0.5000,0.5000
VID_ (3),2,9,C,2,0.9038,0.4219,0.5000,0.5000,0.5000,0.5000
VID_ (3),4,9,C,2,0.8272,0.3144,0.5000,0.5000,0.5000,0.5000
VID_ (3),6,9,C,2,0.8545,0.3468,0.5000,0.5000,0.5000,0.5000
VID_ (3),8,9,C,1,0.7876,0.2771,0.5000,0.5000,0.5000,0.5000
VID_ (3),1,9,C,1,0.8322,0.3195,0.5000,0.5000,0.5000,0.5000
VID_ (30),1,2,N,10,0.9961,0.8438,0.9796,0.3494,0.5714,0.3649
VID_ (30),1,3,N,15,0.9840,0.7063,0.9686,0.4660,0.5471,0.3021
VID_ (30),1,4,N,15,0.9738,0.6403,0.9608,0.6955,0.4187,0.3460
VID_ (30),1,10,N,6,0.9695,0.6152,0.9678,0.3278,0.3131,0.3637
VID_ (30),1,7,N,20,0.9967,0.8531,0.9861,0.3609,0.5256,0.2733
VID_ (30),1,12,N,4,0.9966,0.8512,0.9961,0.5000,0.5000,0.0000
VID_ (30),1,13,N,3,0.9543,0.5516,0.9540,0.5000,0.5000,0.7021
VID_ (30),1,14,N,9,0.9283,0.4792,0.9211,0.6880,0.6052,0.3108
VID_ (30),1,17,N,5,0.9917,0.7764,0.9879,0.5000,0.5000,0.7287
VID_ (30),1,18,N,5,0.9521,0.5440,0.9514,0.5000,0.5000,0.5943
VID_ (30),2,10,N,3,0.9342,0.4899,0.9341,0.6756,0.5000,0.6019
VID_ (30),2,3,N,9,0.9855,0.7191,0.9736,0.7121,0.1732,0.3518
VID_ (30),2,4,N,6,0.9833,0.7007,0.9681,0.4227,0.8327,0.5349
VID_ (30),2,7,N,1,0.9505,0.5384,0.5000,0.5000,0.5000,0.5000
VID_ (30),2,13,N,3,0.9808,0.6822,0.9657,0.5000,0.5000,0.6784
VID_ (30),2,14,N,9,0.9461,0.5312,0.9298,0.6547,0.2453,0.3763
VID_ (30),2,16,N,5,0.9894,0.7515,0.9777,0.5000,0.5000,0.7280
VID_ (30),2,17,N,5,0.9846,0.7098,0.9746,0.5000,0.5000,0.7268
VID_ (30),3,4,C,15,0.9915,0.7743,0.9870,0.5355,0.4005,0.2803
VID_ (30),3,8,C,3,0.9953,0.8273,0.9938,0.5000,0.5000,0.6845
VID_ (30),3,10,C,7,0.9595,0.5717,0.9577,0.4373,0.7986,0.3464
VID_ (30),3,12,N,4,0.9876,0.7342,0.9865,0.5000,0.5000,0.0000
VID_ (30),3,13,C,3,0.9320,0.4844,0.9310,0.5000,0.5000,0.6881
VID_ (30),3,14,C,9,0.8918,0.4047,0.8862,0.8752,0.1172,0.3189
VID_ (30),3,7,N,18,0.9890,0.7492,0.9838,0.6171,0.3093,0.3463
VID_ (30),3,16,N,5,0.9878,0.7360,0.9821,0.5000,0.5000,0.4348
VID_ (30),3,17,C,4,0.9923,0.7842,0.9876,0.5000,0.5000,0.0000
VID_ (30),3,18,N,5,0.9848,0.7102,0.9816,0.5000,0.5000,0.4558
VID_ (30),4,8,C,3,0.9874,0.7321,0.9873,0.5000,0.5000,0.8049
VID_ (30),4,10,C,6,0.9424,0.5129,0.9419,0.8125,0.7525,0.4668
VID_ (30),4,12,N,5,0.9945,0.8136,0.9942,0.5000,0.5000,0.5761
VID_ (30),4,7,N,16,0.9897,0.7550,0.9847,0.4354,0.5611,0.3569
VID_ (30),4,14,C,9,0.8852,0.3928,0.8773,0.3404,0.7452,0.3334
VID_ (30),4,16,N,5,0.9754,0.6466,0.9753,0.5000,0.5000,0.8686
VID_ (30),4,17,C,5,0.9906,0.7638,0.9905,0.5000,0.5000,0.6280
VID_ (30),4,18,N,5,0.9992,0.9260,0.9991,0.5000,0.5000,0.7330
VID_ (30),7,8,N,1,0.9972,0.8632,0.5000,0.5000,0.5000,0.5000
VID_ (30),7,10,N,2,0.9769,0.6551,0.5000,0.5000,0.5000,0.5000
VID_ (30),7,13,N,5,0.9567,0.5606,0.9559,0.5000,0.5000,0.6629
VID_ (30),7,14,N,9,0.9237,0.4681,0.9134,0.5654,0.8190,0.2872
VID_ (30),7,16,N,5,0.9883,0.7412,0.9838,0.5000,0.5000,0.5704
VID_ (30),7,17,N,2,0.9897,0.7542,0.5000,0.5000,0.5000,0.5000
VID_ (30),8,10,C,3,0.9820,0.6885,0.9810,0.5000,0.5000,0.6620
VID_ (30),12,13,N,2,0.9677,0.6062,0.5000,0.5000,0.5000,0.5000
VID_ (30),12,14,N,3,0.9482,0.5308,0.9481,0.5000,0.5000,0.6620
VID_ (30),13,14,C,3,0.9957,0.8326,0.9955,0.5000,0.5000,0.6620
VID_ (30),14,16,N,3,0.9210,0.4602,0.9129,0.5000,0.5000,0.6623
VID_ (30),14,17,C,2,0.8100,0.2968,0.5000,0.5000,0.5000,0.5000
VID_ (30),16,18,N,2,0.9734,0.6356,0.5000,0.5000,0.5000,0.5000
VID_ (30),16,17,N,1,0.9892,0.7487,0.5000,0.5000,0.5000,0.5000
VID_ (30),17,18,N,2,0.9895,0.7521,0.5000,0.5000,0.5000,0.5000
VID_ (4),1,2,C,14,0.9951,0.8240,0.9935,0.6501,0.4128,0.3726
VID_ (4),1,4,N,14,0.9877,0.7356,0.9842,0.3311,0.5788,0.2968
VID_ (4),1,5,C,14,0.9941,0.8087,0.9813,0.8147,0.1953,0.4642
VID_ (4),1,6,C,2,0.9655,0.5970,0.5000,0.5000,0.5000,0.5000
VID_ (4),1,8,N,8,0.9938,0.8041,0.9911,0.8083,0.2211,0.5380
VID_ (4),1,11,N,4,0.9870,0.7282,0.9861,0.5000,0.5000,0.0000
VID_ (4),1,12,N,7,0.9873,0.7311,0.9860,0.8530,0.2843,0.5448
VID_ (4),1,3,C,12,0.9953,0.8263,0.9942,0.7240,0.2029,0.3832
VID_ (4),1,13,N,3,0.9755,0.6474,0.9744,0.5000,0.5000,0.6774
VID_ (4),1,9,C,11,0.9924,0.7855,0.9880,0.4351,0.5717,0.4574
VID_ (4),1,10,C,2,0.9836,0.7009,0.5000,0.5000,0.5000,0.5000
VID_ (4),1,15,C,14,0.9830,0.6965,0.9814,0.5655,0.4919,0.4575
VID_ (4),1,17,C,4,0.9949,0.8203,0.9941,0.5000,0.5000,0.0000
VID_ (4),1,16,C,2,0.9518,0.5428,0.5000,0.5000,0.5000,0.5000
VID_ (4),1,18,C,3,0.9978,0.8767,0.9976,0.5000,0.5000,0.7254
VID_ (4),1,19,N,5,0.9951,0.8227,0.9948,0.7373,0.3266,0.6168
VID_ (4),1,20,N,4,0.9855,0.7152,0.9851,0.5000,0.5000,0.0000
VID_ (4),1,21,C,4,0.9948,0.8185,0.9944,0.5000,0.5000,0.0000
VID_ (4),2,4,N,14,0.9845,0.7076,0.9820,0.5086,0.7567,0.3265
VID_ (4),2,5,C,14,0.9967,0.8524,0.9891,0.5412,0.4427,0.3929
VID_ (4),2,6,C,2,0.9862,0.7212,0.5000,0.5000,0.5000,0.5000
VID_ (4),2,8,N,8,0.9951,0.8241,0.9899,0.3683,0.5795,0.3870
VID_ (4),2,11,N,4,0.9968,0.8548,0.9966,0.5000,0.5000,0.0000
VID_ (4),2,12,N,6,0.9799,0.6740,0.9796,0.8844,0.1397,0.5966
VID_ (4),2,3,C,12,0.9982,0.8889,0.9961,0.4499,0.7274,0.3280
VID_ (4),2,13,N,3,0.9947,0.8175,0.9941,0.5000,0.5000,0.6848
VID_ (4),2,9,C,11,0.9882,0.7400,0.9859,0.5616,0.4346,0.3567
VID_ (4),2,15,C,15,0.9927,0.7883,0.9924,0.4840,0.7536,0.5923
VID_ (4),2,10,C,4,0.9961,0.8413,0.9956,0.0430,0.9836,0.6291
VID_ (4),2,16,C,5,0.9301,0.4791,0.9301,0.5000,0.5000,0.9375
VID_ (4),2,17,C,5,0.9976,0.8729,0.9975,0.5000,0.5000,0.9383
VID_ (4),2,19,N,5,0.9978,0.8768,0.9974,0.3292,0.8599,0.6010
VID_ (4),2,20,N,4,0.9836,0.7000,0.9835,0.5000,0.5000,0.0000
VID_ (4),2,21,C,2,0.9949,0.8197,0.5000,0.5000,0.5000,0.5000
VID_ (4),3,4,N,12,0.9861,0.7208,0.9842,0.4958,0.6770,0.3174
VID_ (4),3,5,C,12,0.9942,0.8100,0.9819,0.5948,0.3604,0.4545
VID_ (4),3,8,N,5,0.9959,0.8370,0.9914,0.6056,0.7381,0.5786
VID_ (4),3,11,N,1,0.9965,0.8483,0.5000,0.5000,0.5000,0.5000
VID_ (4),3,12,N,6,0.9834,0.6994,0.9820,0.1476,0.8813,0.3852
VID_ (4),3,13,N,3,0.9896,0.7528,0.9891,0.5000,0.5000,0.6843
VID_ (4),3,9,C,12,0.9922,0.7824,0.9888,0.2570,0.8801,0.3303
VID_ (4),3,15,C,15,0.9939,0.8053,0.9932,0.5718,0.6519,0.5755
VID_ (4),3,17,C,5,0.9970,0.8578,0.9965,0.5000,0.5000,0.8404
VID_ (4),3,18,C,3,0.9963,0.8437,0.9961,0.5000,0.5000,0.6912
VID_ (4),3,19,N,5,0.9977,0.8762,0.9972,0.3637,0.6095,0.4544
VID_ (4),3,20,N,4,0.9705,0.6203,0.9705,0.5000,0.5000,0.0000
VID_ (4),3,21,C,3,0.9871,0.7292,0.9870,0.5000,0.5000,0.8091
VID_ (4),4,5,N,14,0.9940,0.8069,0.9823,0.5606,0.4119,0.3521
VID_ (4),4,6,N,2,0.9119,0.4380,0.5000,0.5000,0.5000,0.5000
VID_ (4),4,8,C,8,0.9962,0.8429,0.9854,0.6146,0.4655,0.4560
VID_ (4),4,11,C,4,0.9543,0.5521,0.9532,0.5000,0.5000,0.0000
VID_ (4),4,12,C,7,0.9987,0.9030,0.9972,0.4774,0.5155,0.4204
VID_ (4),4,13,C,3,0.9743,0.6401,0.9738,0.5000,0.5000,0.6764
VID_ (4),4,9,N,11,0.9978,0.8774,0.9946,0.3279,0.7434,0.2607
VID_ (4),4,15,N,15,0.9691,0.6138,0.9684,0.4855,0.5454,0.4579
VID_ (4),4,10,N,2,0.9815,0.6854,0.5000,0.5000,0.5000,0.5000
VID_ (4),4,16,N,5,0.9704,0.6196,0.9703,0.5000,0.5000,0.4912
VID_ (4),4,17,N,5,0.9906,0.7637,0.9904,0.5000,0.5000,0.4921
VID_ (4),4,18,N,3,0.9874,0.7316,0.9870,0.5000,0.5000,0.6883
VID_ (4),4,19,C,5,0.9900,0.7573,0.9881,0.2434,0.3788,0.5393
VID_ (4),4,20,N,4,0.9929,0.7916,0.9928,0.5000,0.5000,0.0000
VID_ (4),4,21,N,4,0.9972,0.8630,0.9970,0.5000,0.5000,0.0000
VID_ (4),5,8,N,12,0.9963,0.8451,0.9904,0.2557,0.6991,0.3508
VID_ (4),5,11,N,4,0.9989,0.9102,0.9986,0.5000,0.5000,0.0000
VID_ (4),5,12,N,7,0.9699,0.6173,0.9696,0.8747,0.1467,0.5116
VID_ (4),5,13,N,3,0.9982,0.8880,0.9978,0.5000,0.5000,0.7428
VID_ (4),5,9,C,12,0.9944,0.8139,0.9824,0.4271,0.5043,0.4153
VID_ (4),5,15,C,12,0.9668,0.6036,0.9633,0.5360,0.4969,0.4138
VID_ (4),5,10,C,2,0.9967,0.8534,0.5000,0.5000,0.5000,0.5000
VID_ (4),5,16,C,3,0.9698,0.6164,0.9692,0.5000,0.5000,0.6622
VID_ (4),5,17,C,5,0.9868,0.7268,0.9852,0.5000,0.5000,0.8172
VID_ (4),5,18,C,3,0.9786,0.6659,0.9781,0.5000,0.5000,0.6924
VID_ (4),5,19,N,5,0.9862,0.7220,0.9831,0.5881,0.2967,0.4871
VID_ (4),5,20,N,4,0.9943,0.8110,0.9938,0.5000,0.5000,0.0000
VID_ (4),5,21,C,4,0.9974,0.8689,0.9969,0.5000,0.5000,0.0000
VID_ (4),6,8,N,2,0.9870,0.7288,0.5000,0.5000,0.5000,0.5000
VID_ (4),6,11,N,2,0.9938,0.8029,0.5000,0.5000,0.5000,0.5000
VID_ (4),8,9,N,10,0.9991,0.9185,0.9924,0.4039,0.6706,0.3633
VID_ (4),8,15,N,4,0.9684,0.6102,0.9679,0.5000,0.5000,0.5000
VID_ (4),8,16,N,1,0.9642,0.5904,0.5000,0.5000,0.5000,0.5000
VID_ (4),8,17,N,2,0.9934,0.7980,0.5000,0.5000,0.5000,0.5000
VID_ (4),9,11,N,1,0.9848,0.7100,0.5000,0.5000,0.5000,0.5000
VID_ (4),9,12,N,3,0.9990,0.9164,0.9971,0.0152,0.5000,0.4177
VID_ (4),9,13,N,5,0.9748,0.6439,0.9724,0.5000,0.5000,0.6158
VID_ (4),9,15,C,4,0.9817,0.6865,0.9815,0.5000,0.5000,0.0000
VID_ (4),9,17,C,3,0.9937,0.8023,0.9936,0.5000,0.5000,0.6622
VID_ (4),3,10,C,1,0.9972,0.8638,0.5000,0.5000,0.5000,0.5000
VID_ (4),8,10,N,1,0.9948,0.8178,0.5000,0.5000,0.5000,0.5000
VID_ (4),9,10,C,1,0.9865,0.7239,0.5000,0.5000,0.5000,0.5000
VID_ (4),10,15,C,1,0.9979,0.8793,0.5000,0.5000,0.5000,0.5000
VID_ (4),15,17,C,4,0.9914,0.7723,0.9913,0.5000,0.5000,0.0000
VID_ (4),15,18,C,5,0.9901,0.7583,0.9900,0.5000,0.5000,0.7323
VID_ (4),15,19,N,7,0.9945,0.8137,0.9942,0.2592,0.7070,0.4220
VID_ (4),15,20,N,1,0.9536,0.5493,0.5000,0.5000,0.5000,0.5000
VID_ (4),15,21,C,2,0.9757,0.6482,0.5000,0.5000,0.5000,0.5000
VID_ (4),3,16,C,1,0.9430,0.5144,0.5000,0.5000,0.5000,0.5000
VID_ (4),17,18,C,2,0.9979,0.8796,0.5000,0.5000,0.5000,0.5000
VID_ (4),9,18,C,1,0.9958,0.8356,0.5000,0.5000,0.5000,0.5000
VID_ (4),18,19,N,2,0.9968,0.8543,0.5000,0.5000,0.5000,0.5000
VID_ (4),19,20,N,4,0.9826,0.6929,0.9824,0.5000,0.5000,0.0000
VID_ (4),19,21,N,4,0.9943,0.8111,0.9941,0.5000,0.5000,0.0000
VID_ (4),20,21,N,2,0.9945,0.8134,0.5000,0.5000,0.5000,0.5000
VID_ (4),8,21,N,1,0.9846,0.7080,0.5000,0.5000,0.5000,0.5000
VID_ (5),1,2,C,2,0.9867,0.7262,0.5000,0.5000,0.5000,0.5000
VID_ (5),1,3,C,2,0.9430,0.5149,0.5000,0.5000,0.5000,0.5000
VID_ (5),1,4,C,2,0.8049,0.2926,0.5000,0.5000,0.5000,0.5000
VID_ (5),1,5,C,2,0.9223,0.4605,0.5000,0.5000,0.5000,0.5000
VID_ (5),1,6,C,2,0.8777,0.3780,0.5000,0.5000,0.5000,0.5000
VID_ (5),1,7,C,1,0.9966,0.8500,0.5000,0.5000,0.5000,0.5000
VID_ (5),1,9,C,4,0.9980,0.8838,0.9972,0.3333,0.9330,0.3333
VID_ (5),2,3,C,2,0.9696,0.6152,0.5000,0.5000,0.5000,0.5000
VID_ (5),2,4,C,2,0.8721,0.3692,0.5000,0.5000,0.5000,0.5000
VID_ (5),2,5,C,2,0.9648,0.5931,0.5000,0.5000,0.5000,0.5000
VID_ (5),2,6,C,2,0.9343,0.4896,0.5000,0.5000,0.5000,0.5000
VID_ (5),2,9,C,4,0.9870,0.7287,0.9869,0.3333,0.9330,0.3333
VID_ (5),3,4,C,2,0.9196,0.4547,0.5000,0.5000,0.5000,0.5000
VID_ (5),3,5,C,2,0.9805,0.6786,0.5000,0.5000,0.5000,0.5000
VID_ (5),3,6,C,2,0.9597,0.5724,0.5000,0.5000,0.5000,0.5000
VID_ (5),4,5,C,2,0.9526,0.5454,0.5000,0.5000,0.5000,0.5000
VID_ (5),4,6,C,2,0.9719,0.6271,0.5000,0.5000,0.5000,0.5000
VID_ (5),4,9,C,4,0.7905,0.2799,0.7899,0.3333,0.9330,0.3333
VID_ (5),5,6,C,2,0.9930,0.7927,0.5000,0.5000,0.5000,0.5000
VID_ (5),5,9,C,4,0.9105,0.4353,0.9091,0.3333,0.9330,0.3333
VID_ (5),6,9,C,4,0.8888,0.3957,0.8879,0.3333,0.9330,0.3333
VID_ (5),3,9,C,2,0.9411,0.5088,0.5000,0.5000,0.5000,0.5000
VID_ (6),1,2,N,7,0.6513,0.1954,0.6497,0.6049,0.3287,0.3442
VID_ (6),1,3,N,7,0.9924,0.7861,0.9850,0.1532,0.8094,0.4672
VID_ (6),1,4,N,7,0.9746,0.6446,0.9628,0.6821,0.3649,0.2835
VID_ (6),1,5,N,7,0.9827,0.6964,0.9728,0.3263,0.7412,0.3722
VID_ (6),1,6,N,9,0.9659,0.6001,0.9608,0.7283,0.1179,0.5062
VID_ (6),1,8,N,3,0.8244,0.3126,0.8217,0.5000,0.5000,0.6684
VID_ (6),2,3,N,7,0.6306,0.1860,0.6285,0.5520,0.2940,0.4837
VID_ (6),2,4,N,7,0.5234,0.1480,0.5222,0.8100,0.3840,0.3053
VID_ (6),2,5,N,7,0.7481,0.2505,0.7458,0.7616,0.1394,0.4275
VID_ (6),2,6,N,9,0.5154,0.1444,0.5153,0.6979,0.5407,0.3390
VID_ (6),2,8,N,3,0.9541,0.5505,0.9536,0.5000,0.5000,0.7370
VID_ (6),3,4,N,7,0.9866,0.7260,0.9819,0.3258,0.6019,0.2583
VID_ (6),3,5,C,7,0.9792,0.6719,0.9630,0.5635,0.4720,0.5002
VID_ (6),3,6,N,9,0.9884,0.7422,0.9852,0.5177,0.5121,0.4787
VID_ (6),3,8,C,3,0.7255,0.2325,0.7254,0.5000,0.5000,0.7230
VID_ (6),4,5,N,7,0.9444,0.5224,0.9353,0.2216,0.7694,0.2441
VID_ (6),4,8,N,3,0.6704,0.2023,0.6704,0.5000,0.5000,0.7006
VID_ (6),5,6,N,9,0.9346,0.4937,0.9277,0.7539,0.1923,0.4057
VID_ (6),6,8,N,4,0.6879,0.2111,0.6879,0.5000,0.5000,0.0000
VID_ (7),1,2,C,1,0.9915,0.7735,0.5000,0.5000,0.5000,0.5000
VID_ (7),1,3,C,1,0.9806,0.6788,0.5000,0.5000,0.5000,0.5000
VID_ (7),1,4,C,1,0.9904,0.7609,0.5000,0.5000,0.5000,0.5000
VID_ (7),1,5,C,1,0.9784,0.6642,0.5000,0.5000,0.5000,0.5000
VID_ (7),1,6,C,1,0.9893,0.7501,0.5000,0.5000,0.5000,0.5000
VID_ (7),1,8,C,3,0.9446,0.5219,0.9377,1.0000,0.5000,0.6667
VID_ (7),2,3,C,14,0.9820,0.6901,0.9731,0.6075,0.5438,0.2075
VID_ (7),2,4,C,14,0.9886,0.7435,0.9832,0.4625,0.5836,0.3523
VID_ (7),2,5,C,14,0.9807,0.6809,0.9761,0.4003,0.5918,0.3755
VID_ (7),2,6,C,10,0.9787,0.6675,0.9767,0.6004,0.5586,0.3911
VID_ (7),2,8,C,26,0.9665,0.6025,0.9623,0.5691,0.3155,0.3534
VID_ (7),2,9,C,7,0.9458,0.5243,0.9426,0.1758,0.7448,0.4008
VID_ (7),2,10,C,4,0.9843,0.7055,0.9828,0.5469,0.0099,0.4228
VID_ (7),2,11,C,5,0.9623,0.5832,0.9611,0.5000,0.5000,0.8192
VID_ (7),2,12,C,5,0.9926,0.7878,0.9917,0.5000,0.5000,0.8458
VID_ (7),3,4,C,14,0.9926,0.7880,0.9888,0.5044,0.7759,0.2800
VID_ (7),3,5,C,14,0.9946,0.8163,0.9904,0.5103,0.3907,0.2859
VID_ (7),3,8,C,26,0.9946,0.8152,0.9923,0.5110,0.4865,0.2123
VID_ (7),3,9,C,7,0.9956,0.8313,0.9954,0.4660,0.6077,0.4843
VID_ (7),3,6,C,10,0.9950,0.8219,0.9886,0.6817,0.4351,0.3399
VID_ (7),3,10,C,4,0.9776,0.6595,0.9773,0.9824,0.0556,0.5000
VID_ (7),3,11,C,5,0.9971,0.8606,0.9970,0.5000,0.5000,0.6486
VID_ (7),3,12,C,5,0.9913,0.7724,0.9876,0.5000,0.5000,0.7116
VID_ (7),4,5,C,14,0.9970,0.8585,0.9957,0.8259,0.1470,0.5741
VID_ (7),4,8,C,26,0.9850,0.7116,0.9840,0.6108,0.5618,0.4794
VID_ (7),4,9,C,7,0.9838,0.7023,0.9834,0.8423,0.2060,0.5697
VID_ (7),4,6,C,9,0.9892,0.7493,0.9873,0.3825,0.4168,0.4935
VID_ (7),4,11,C,5,0.9906,0.7634,0.9904,0.5000,0.5000,0.7515
VID_ (7),4,12,C,1,0.9973,0.8651,0.5000,0.5000,0.5000,0.5000
VID_ (7),5,8,C,26,0.9929,0.7917,0.9920,0.4909,0.4262,0.4594
VID_ (7),5,6,C,9,0.9946,0.8157,0.9927,0.6491,0.4219,0.3613
VID_ (7),5,9,C,7,0.9947,0.8167,0.9939,0.1832,0.9053,0.3993
VID_ (7),5,10,C,4,0.9931,0.7933,0.9929,0.3180,0.1840,0.4183
VID_ (7),5,11,C,5,0.9929,0.7917,0.9928,0.5000,0.5000,0.7139
VID_ (7),5,12,C,5,0.9909,0.7670,0.9908,0.5000,0.5000,0.6236
VID_ (7),6,8,C,15,0.9977,0.8752,0.9960,0.5630,0.4989,0.4888
VID_ (7),6,9,C,5,0.9943,0.8103,0.9941,0.3110,0.6798,0.6890
VID_ (7),6,10,C,4,0.9820,0.6883,0.9817,0.8299,0.0362,0.4800
VID_ (7),6,11,C,4,0.9973,0.8650,0.9969,0.5000,0.5000,0.0000
VID_ (7),6,12,C,5,0.9758,0.6490,0.9758,0.5000,0.5000,0.6190
VID_ (7),8,9,C,2,0.9992,0.9230,0.5000,0.5000,0.5000,0.5000
VID_ (7),8,10,C,7,0.9730,0.6334,0.9726,0.4450,0.7533,0.5129
VID_ (7),8,12,C,5,0.9768,0.6550,0.9764,0.5000,0.5000,0.6066
VID_ (7),1,9,C,1,0.8808,0.3826,0.5000,0.5000,0.5000,0.5000
VID_ (7),9,10,C,2,0.9698,0.6168,0.5000,0.5000,0.5000,0.5000
VID_ (7),10,11,C,3,0.9781,0.6625,0.9780,0.5000,0.5000,0.6623
VID_ (8),1,2,N,14,0.8762,0.3861,0.8414,0.8155,0.4117,0.3234
VID_ (8),1,3,N,14,0.9843,0.7067,0.9769,0.6847,0.2817,0.2644
VID_ (8),1,4,N,14,0.9945,0.8143,0.9843,0.4001,0.5774,0.2662
VID_ (8),1,5,N,14,0.9769,0.6590,0.9475,0.7026,0.3419,0.4288
VID_ (8),1,6,N,14,0.9826,0.6948,0.9739,0.4367,0.4112,0.3125
VID_ (8),2,3,N,14,0.8337,0.3343,0.8169,0.6426,0.2885,0.2595
VID_ (8),2,4,N,14,0.8984,0.4259,0.8701,0.2611,0.7531,0.2393
VID_ (8),2,5,N,14,0.9406,0.5271,0.9181,0.6784,0.5509,0.4079
VID_ (8),2,6,N,14,0.9386,0.5143,0.8960,0.3526,0.4636,0.2838
VID_ (8),3,4,N,14,0.9860,0.7215,0.9777,0.4327,0.5049,0.1581
VID_ (8),3,5,N,14,0.9414,0.5172,0.9179,0.5705,0.5279,0.2025
VID_ (8),3,6,N,14,0.9520,0.5464,0.9420,0.5319,0.5252,0.1942
VID_ (8),4,5,N,14,0.9754,0.6533,0.9512,0.5670,0.3099,0.2931
VID_ (8),4,6,N,14,0.9826,0.6965,0.9716,0.6023,0.4248,0.2724
VID_ (8),5,6,N,14,0.9954,0.8272,0.9691,0.4573,0.4173,0.3243
Vid-20260421-Wa0016,1,2,C,13,0.9943,0.8118,0.9875,0.4260,0.5552,0.2876
Vid-20260421-Wa0016,1,3,C,14,0.8209,0.3151,0.8062,0.2738,0.5298,0.2542
Vid-20260421-Wa0016,1,5,C,14,0.9219,0.4732,0.8693,0.6238,0.3575,0.2793
Vid-20260421-Wa0016,1,6,C,14,0.9076,0.4330,0.8964,0.4518,0.4318,0.2315
Vid-20260421-Wa0016,1,13,C,3,0.9905,0.7624,0.9897,0.5000,0.5000,0.7325
Vid-20260421-Wa0016,1,4,C,2,0.9843,0.7061,0.5000,0.5000,0.5000,0.5000
Vid-20260421-Wa0016,2,3,C,14,0.8427,0.3380,0.8333,0.5434,0.6296,0.2697
Vid-20260421-Wa0016,2,5,C,13,0.9356,0.5053,0.8938,0.4081,0.5963,0.2578
Vid-20260421-Wa0016,2,6,C,14,0.9254,0.4707,0.9174,0.2958,0.6479,0.2056
Vid-20260421-Wa0016,2,13,C,3,0.9958,0.8343,0.9957,0.5000,0.5000,0.7212
Vid-20260421-Wa0016,2,4,C,1,0.9654,0.5957,0.5000,0.5000,0.5000,0.5000
Vid-20260421-Wa0016,3,5,C,14,0.9758,0.6603,0.9320,0.3496,0.6622,0.2240
Vid-20260421-Wa0016,3,6,C,14,0.9778,0.6665,0.9627,0.5228,0.3427,0.2266
Vid-20260421-Wa0016,3,13,C,3,0.9647,0.5939,0.9611,0.5000,0.5000,0.6821
Vid-20260421-Wa0016,3,4,C,2,0.9430,0.5183,0.5000,0.5000,0.5000,0.5000
Vid-20260421-Wa0016,5,6,C,14,0.9940,0.7937,0.9423,0.2671,0.7318,0.1960
Vid-20260421-Wa0016,5,13,C,3,0.9789,0.6676,0.9788,0.5000,0.5000,0.8392
Vid-20260421-Wa0018,1,2,C,10,0.9823,0.6930,0.9660,0.9416,0.1169,0.4101
Vid-20260421-Wa0018,1,3,C,10,0.9540,0.5552,0.9429,0.6582,0.6344,0.3748
Vid-20260421-Wa0018,1,4,C,10,0.9830,0.6996,0.9698,0.2573,0.7160,0.3043
Vid-20260421-Wa0018,1,5,C,10,0.9932,0.8008,0.9282,0.8079,0.2649,0.3578
Vid-20260421-Wa0018,1,6,C,10,0.9968,0.8588,0.9924,0.8526,0.3624,0.3798
