video_id,video_file,track_id,video_frame,sample_idx,frame_path
VID_16,VID_16.mp4,9,60,4,custom_dataset\processed\VID_16\009\frame_0004.jpg
VID_16,VID_16.mp4,9,75,5,custom_dataset\processed\VID_16\009\frame_0005.jpg
VID_16,VID_16.mp4,9,90,6,custom_dataset\processed\VID_16\009\frame_0006.jpg
VID_16,VID_16.mp4,9,105,7,custom_dataset\processed\VID_16\009\frame_0007.jpg
VID_16,VID_16.mp4,9,120,8,custom_dataset\processed\VID_16\009\frame_0008.jpg
VID_16,VID_16.mp4,9,135,9,custom_dataset\processed\VID_16\009\frame_0009.jpg
VID_16,VID_16.mp4,9,150,10,custom_dataset\processed\VID_16\009\frame_0010.jpg
VID_16,VID_16.mp4,9,165,11,custom_dataset\processed\VID_16\009\frame_0011.jpg
VID_16,VID_16.mp4,9,180,12,custom_dataset\processed\VID_16\009\frame_0012.jpg
VID_16,VID_16.mp4,9,195,13,custom_dataset\processed\VID_16\009\frame_0013.jpg
VID_16,VID_16.mp4,9,210,14,custom_dataset\processed\VID_16\009\frame_0014.jpg
VID_16,VID_16.mp4,9,225,15,custom_dataset\processed\VID_16\009\frame_0015.jpg
VID_16,VID_16.mp4,9,240,16,custom_dataset\processed\VID_16\009\frame_0016.jpg
VID_16,VID_16.mp4,9,255,17,custom_dataset\processed\VID_16\009\frame_0017.jpg
VID_16,VID_16.mp4,9,270,18,custom_dataset\processed\VID_16\009\frame_0018.jpg
VID_16,VID_16.mp4,9,285,19,custom_dataset\processed\VID_16\009\frame_0019.jpg
VID_16,VID_16.mp4,9,300,20,custom_dataset\processed\VID_16\009\frame_0020.jpg
VID_16,VID_16.mp4,9,315,21,custom_dataset\processed\VID_16\009\frame_0021.jpg
VID_16,VID_16.mp4,9,330,22,custom_dataset\processed\VID_16\009\frame_0022.jpg
VID_16,VID_16.mp4,9,345,23,custom_dataset\processed\VID_16\009\frame_0023.jpg
VID_16,VID_16.mp4,9,360,24,custom_dataset\processed\VID_16\009\frame_0024.jpg
VID_16,VID_16.mp4,9,375,25,custom_dataset\processed\VID_16\009\frame_0025.jpg
VID_16,VID_16.mp4,9,390,26,custom_dataset\processed\VID_16\009\frame_0026.jpg
VID_16,VID_16.mp4,9,405,27,custom_dataset\processed\VID_16\009\frame_0027.jpg
VID_16,VID_16.mp4,9,420,28,custom_dataset\processed\VID_16\009\frame_0028.jpg
VID_16,VID_16.mp4,9,435,29,custom_dataset\processed\VID_16\009\frame_0029.jpg
VID_16,VID_16.mp4,9,450,30,custom_dataset\processed\VID_16\009\frame_0030.jpg
VID_16,VID_16.mp4,9,465,31,custom_dataset\processed\VID_16\009\frame_0031.jpg
VID_16,VID_16.mp4,9,480,32,custom_dataset\processed\VID_16\009\frame_0032.jpg
VID_16,VID_16.mp4,9,495,33,custom_dataset\processed\VID_16\009\frame_0033.jpg
VID_16,VID_16.mp4,9,510,34,custom_dataset\processed\VID_16\009\frame_0034.jpg
VID_16,VID_16.mp4,9,525,35,custom_dataset\processed\VID_16\009\frame_0035.jpg
VID_16,VID_16.mp4,9,540,36,custom_dataset\processed\VID_16\009\frame_0036.jpg
VID_16,VID_16.mp4,9,555,37,custom_dataset\processed\VID_16\009\frame_0037.jpg
VID_16,VID_16.mp4,9,570,38,custom_dataset\processed\VID_16\009\frame_0038.jpg
VID_16,VID_16.mp4,9,585,39,custom_dataset\processed\VID_16\009\frame_0039.jpg
VID_16,VID_16.mp4,9,600,40,custom_dataset\processed\VID_16\009\frame_0040.jpg
VID_16,VID_16.mp4,11,0,0,custom_dataset\processed\VID_16\011\frame_0000.jpg
VID_16,VID_16.mp4,11,0,0,custom_dataset\processed\VID_16\011\frame_0000.jpg
VID_16,VID_16.mp4,11,15,1,custom_dataset\processed\VID_16\011\frame_0001.jpg
VID_16,VID_16.mp4,11,30,2,custom_dataset\processed\VID_16\011\frame_0002.jpg
VID_16,VID_16.mp4,11,45,3,custom_dataset\processed\VID_16\011\frame_0003.jpg
VID_16,VID_16.mp4,11,60,4,custom_dataset\processed\VID_16\011\frame_0004.jpg
VID_16,VID_16.mp4,11,75,5,custom_dataset\processed\VID_16\011\frame_0005.jpg
VID_16,VID_16.mp4,11,90,6,custom_dataset\processed\VID_16\011\frame_0006.jpg
VID_16,VID_16.mp4,11,105,7,custom_dataset\processed\VID_16\011\frame_0007.jpg
VID_16,VID_16.mp4,11,135,9,custom_dataset\processed\VID_16\011\frame_0009.jpg
VID_16,VID_16.mp4,11,150,10,custom_dataset\processed\VID_16\011\frame_0010.jpg
VID_16,VID_16.mp4,11,165,11,custom_dataset\processed\VID_16\011\frame_0011.jpg
VID_16,VID_16.mp4,11,180,12,custom_dataset\processed\VID_16\011\frame_0012.jpg
VID_16,VID_16.mp4,11,195,13,custom_dataset\processed\VID_16\011\frame_0013.jpg
VID_16,VID_16.mp4,13,30,2,custom_dataset\processed\VID_16\013\frame_0002.jpg
VID_16,VID_16.mp4,13,60,4,custom_dataset\processed\VID_16\013\frame_0004.jpg
VID_16,VID_16.mp4,13,75,5,custom_dataset\processed\VID_16\013\frame_0005.jpg
VID_16,VID_16.mp4,13,90,6,custom_dataset\processed\VID_16\013\frame_0006.jpg
VID_16,VID_16.mp4,13,105,7,custom_dataset\processed\VID_16\013\frame_0007.jpg
VID_16,VID_16.mp4,13,120,8,custom_dataset\processed\VID_16\013\frame_0008.jpg
VID_16,VID_16.mp4,13,135,9,custom_dataset\processed\VID_16\013\frame_0009.jpg
VID_16,VID_16.mp4,13,150,10,custom_dataset\processed\VID_16\013\frame_0010.jpg
VID_16,VID_16.mp4,13,165,11,custom_dataset\processed\VID_16\013\frame_0011.jpg
VID_16,VID_16.mp4,13,180,12,custom_dataset\processed\VID_16\013\frame_0012.jpg
VID_16,VID_16.mp4,13,195,13,custom_dataset\processed\VID_16\013\frame_0013.jpg
VID_16,VID_16.mp4,13,210,14,custom_dataset\processed\VID_16\013\frame_0014.jpg
VID_16,VID_16.mp4,13,225,15,custom_dataset\processed\VID_16\013\frame_0015.jpg
VID_16,VID_16.mp4,13,240,16,custom_dataset\processed\VID_16\013\frame_0016.jpg
VID_16,VID_16.mp4,13,255,17,custom_dataset\processed\VID_16\013\frame_0017.jpg
VID_16,VID_16.mp4,13,270,18,custom_dataset\processed\VID_16\013\frame_0018.jpg
VID_16,VID_16.mp4,13,285,19,custom_dataset\processed\VID_16\013\frame_0019.jpg
VID_16,VID_16.mp4,13,300,20,custom_dataset\processed\VID_16\013\frame_0020.jpg
VID_16,VID_16.mp4,13,330,22,custom_dataset\processed\VID_16\013\frame_0022.jpg
VID_16,VID_16.mp4,13,345,23,custom_dataset\processed\VID_16\013\frame_0023.jpg
VID_16,VID_16.mp4,13,360,24,custom_dataset\processed\VID_16\013\frame_0024.jpg
VID_16,VID_16.mp4,13,375,25,custom_dataset\processed\VID_16\013\frame_0025.jpg
VID_16,VID_16.mp4,13,390,26,custom_dataset\processed\VID_16\013\frame_0026.jpg
VID_16,VID_16.mp4,13,405,27,custom_dataset\processed\VID_16\013\frame_0027.jpg
VID_16,VID_16.mp4,13,420,28,custom_dataset\processed\VID_16\013\frame_0028.jpg
VID_16,VID_16.mp4,13,435,29,custom_dataset\processed\VID_16\013\frame_0029.jpg
VID_16,VID_16.mp4,13,450,30,custom_dataset\processed\VID_16\013\frame_0030.jpg
VID_16,VID_16.mp4,13,465,31,custom_dataset\processed\VID_16\013\frame_0031.jpg
VID_16,VID_16.mp4,13,480,32,custom_dataset\processed\VID_16\013\frame_0032.jpg
VID_16,VID_16.mp4,13,495,33,custom_dataset\processed\VID_16\013\frame_0033.jpg
VID_16,VID_16.mp4,13,510,34,custom_dataset\processed\VID_16\013\frame_0034.jpg
VID_16,VID_16.mp4,13,555,37,custom_dataset\processed\VID_16\013\frame_0037.jpg
VID_16,VID_16.mp4,13,570,38,custom_dataset\processed\VID_16\013\frame_0038.jpg
VID_16,VID_16.mp4,13,600,40,custom_dataset\processed\VID_16\013\frame_0040.jpg
VID_16,VID_16.mp4,13,615,41,custom_dataset\processed\VID_16\013\frame_0041.jpg
VID_16,VID_16.mp4,14,30,2,custom_dataset\processed\VID_16\014\frame_0002.jpg
VID_16,VID_16.mp4,14,75,5,custom_dataset\processed\VID_16\014\frame_0005.jpg
VID_16,VID_16.mp4,14,90,6,custom_dataset\processed\VID_16\014\frame_0006.jpg
VID_16,VID_16.mp4,14,105,7,custom_dataset\processed\VID_16\014\frame_0007.jpg
VID_16,VID_16.mp4,14,120,8,custom_dataset\processed\VID_16\014\frame_0008.jpg
VID_16,VID_16.mp4,14,135,9,custom_dataset\processed\VID_16\014\frame_0009.jpg
VID_16,VID_16.mp4,14,150,10,custom_dataset\processed\VID_16\014\frame_0010.jpg
VID_16,VID_16.mp4,14,165,11,custom_dataset\processed\VID_16\014\frame_0011.jpg
VID_16,VID_16.mp4,14,180,12,custom_dataset\processed\VID_16\014\frame_0012.jpg
VID_16,VID_16.mp4,14,195,13,custom_dataset\processed\VID_16\014\frame_0013.jpg
VID_16,VID_16.mp4,14,210,14,custom_dataset\processed\VID_16\014\frame_0014.jpg
VID_16,VID_16.mp4,14,240,16,custom_dataset\processed\VID_16\014\frame_0016.jpg
VID_16,VID_16.mp4,14,255,17,custom_dataset\processed\VID_16\014\frame_0017.jpg
VID_16,VID_16.mp4,14,270,18,custom_dataset\processed\VID_16\014\frame_0018.jpg
VID_16,VID_16.mp4,14,285,19,custom_dataset\processed\VID_16\014\frame_0019.jpg
VID_16,VID_16.mp4,14,300,20,custom_dataset\processed\VID_16\014\frame_0020.jpg
VID_16,VID_16.mp4,14,315,21,custom_dataset\processed\VID_16\014\frame_0021.jpg
VID_16,VID_16.mp4,14,330,22,custom_dataset\processed\VID_16\014\frame_0022.jpg
VID_16,VID_16.mp4,14,345,23,custom_dataset\processed\VID_16\014\frame_0023.jpg
VID_16,VID_16.mp4,14,405,27,custom_dataset\processed\VID_16\014\frame_0027.jpg
VID_16,VID_16.mp4,14,420,28,custom_dataset\processed\VID_16\014\frame_0028.jpg
VID_16,VID_16.mp4,14,435,29,custom_dataset\processed\VID_16\014\frame_0029.jpg
VID_16,VID_16.mp4,14,450,30,custom_dataset\processed\VID_16\014\frame_0030.jpg
VID_16,VID_16.mp4,16,30,2,custom_dataset\processed\VID_16\016\frame_0002.jpg
VID_16,VID_16.mp4,16,45,3,custom_dataset\processed\VID_16\016\frame_0003.jpg
VID_16,VID_16.mp4,16,60,4,custom_dataset\processed\VID_16\016\frame_0004.jpg
VID_16,VID_16.mp4,16,75,5,custom_dataset\processed\VID_16\016\frame_0005.jpg
VID_16,VID_16.mp4,16,90,6,custom_dataset\processed\VID_16\016\frame_0006.jpg
VID_16,VID_16.mp4,16,105,7,custom_dataset\processed\VID_16\016\frame_0007.jpg
VID_16,VID_16.mp4,16,120,8,custom_dataset\processed\VID_16\016\frame_0008.jpg
VID_16,VID_16.mp4,16,135,9,custom_dataset\processed\VID_16\016\frame_0009.jpg
VID_16,VID_16.mp4,16,150,10,custom_dataset\processed\VID_16\016\frame_0010.jpg
VID_16,VID_16.mp4,16,180,12,custom_dataset\processed\VID_16\016\frame_0012.jpg
VID_16,VID_16.mp4,16,195,13,custom_dataset\processed\VID_16\016\frame_0013.jpg
VID_16,VID_16.mp4,16,210,14,custom_dataset\processed\VID_16\016\frame_0014.jpg
VID_16,VID_16.mp4,22,210,14,custom_dataset\processed\VID_16\022\frame_0014.jpg
VID_16,VID_16.mp4,22,225,15,custom_dataset\processed\VID_16\022\frame_0015.jpg
VID_16,VID_16.mp4,22,240,16,custom_dataset\processed\VID_16\022\frame_0016.jpg
VID_16,VID_16.mp4,22,255,17,custom_dataset\processed\VID_16\022\frame_0017.jpg
VID_16,VID_16.mp4,22,270,18,custom_dataset\processed\VID_16\022\frame_0018.jpg
VID_16,VID_16.mp4,22,285,19,custom_dataset\processed\VID_16\022\frame_0019.jpg
VID_16,VID_16.mp4,22,300,20,custom_dataset\processed\VID_16\022\frame_0020.jpg
VID_16,VID_16.mp4,22,315,21,custom_dataset\processed\VID_16\022\frame_0021.jpg
VID_16,VID_16.mp4,22,360,24,custom_dataset\processed\VID_16\022\frame_0024.jpg
VID_16,VID_16.mp4,22,375,25,custom_dataset\processed\VID_16\022\frame_0025.jpg
VID_16,VID_16.mp4,27,300,20,custom_dataset\processed\VID_16\027\frame_0020.jpg
VID_16,VID_16.mp4,27,345,23,custom_dataset\processed\VID_16\027\frame_0023.jpg
VID_16,VID_16.mp4,27,360,24,custom_dataset\processed\VID_16\027\frame_0024.jpg
VID_16,VID_16.mp4,27,375,25,custom_dataset\processed\VID_16\027\frame_0025.jpg
VID_16,VID_16.mp4,27,390,26,custom_dataset\processed\VID_16\027\frame_0026.jpg
VID_16,VID_16.mp4,27,405,27,custom_dataset\processed\VID_16\027\frame_0027.jpg
VID_16,VID_16.mp4,27,420,28,custom_dataset\processed\VID_16\027\frame_0028.jpg
VID_16,VID_16.mp4,27,435,29,custom_dataset\processed\VID_16\027\frame_0029.jpg
VID_16,VID_16.mp4,27,450,30,custom_dataset\processed\VID_16\027\frame_0030.jpg
VID_16,VID_16.mp4,27,465,31,custom_dataset\processed\VID_16\027\frame_0031.jpg
VID_16,VID_16.mp4,27,480,32,custom_dataset\processed\VID_16\027\frame_0032.jpg
VID_16,VID_16.mp4,27,510,34,custom_dataset\processed\VID_16\027\frame_0034.jpg
VID_16,VID_16.mp4,27,525,35,custom_dataset\processed\VID_16\027\frame_0035.jpg
VID_16,VID_16.mp4,31,450,30,custom_dataset\processed\VID_16\031\frame_0030.jpg
VID_16,VID_16.mp4,31,465,31,custom_dataset\processed\VID_16\031\frame_0031.jpg
VID_16,VID_16.mp4,31,495,33,custom_dataset\processed\VID_16\031\frame_0033.jpg
VID_16,VID_16.mp4,31,510,34,custom_dataset\processed\VID_16\031\frame_0034.jpg
VID_16,VID_16.mp4,31,525,35,custom_dataset\processed\VID_16\031\frame_0035.jpg
VID_16,VID_16.mp4,31,540,36,custom_dataset\processed\VID_16\031\frame_0036.jpg
VID_16,VID_16.mp4,31,570,38,custom_dataset\processed\VID_16\031\frame_0038.jpg
VID_16,VID_16.mp4,31,585,39,custom_dataset\processed\VID_16\031\frame_0039.jpg
VID_16,VID_16.mp4,31,600,40,custom_dataset\processed\VID_16\031\frame_0040.jpg
VID_16,VID_16.mp4,31,615,41,custom_dataset\processed\VID_16\031\frame_0041.jpg
VID_17,VID_17.mp4,1,0,0,custom_dataset\processed\VID_17\001\frame_0000.jpg
VID_17,VID_17.mp4,1,15,1,custom_dataset\processed\VID_17\001\frame_0001.jpg
VID_17,VID_17.mp4,1,30,2,custom_dataset\processed\VID_17\001\frame_0002.jpg
VID_17,VID_17.mp4,1,45,3,custom_dataset\processed\VID_17\001\frame_0003.jpg
VID_17,VID_17.mp4,1,60,4,custom_dataset\processed\VID_17\001\frame_0004.jpg
VID_17,VID_17.mp4,1,75,5,custom_dataset\processed\VID_17\001\frame_0005.jpg
VID_17,VID_17.mp4,1,90,6,custom_dataset\processed\VID_17\001\frame_0006.jpg
VID_17,VID_17.mp4,1,105,7,custom_dataset\processed\VID_17\001\frame_0007.jpg
VID_17,VID_17.mp4,1,120,8,custom_dataset\processed\VID_17\001\frame_0008.jpg
VID_17,VID_17.mp4,1,135,9,custom_dataset\processed\VID_17\001\frame_0009.jpg
VID_17,VID_17.mp4,1,150,10,custom_dataset\processed\VID_17\001\frame_0010.jpg
VID_17,VID_17.mp4,1,165,11,custom_dataset\processed\VID_17\001\frame_0011.jpg
VID_17,VID_17.mp4,1,180,12,custom_dataset\processed\VID_17\001\frame_0012.jpg
VID_17,VID_17.mp4,1,195,13,custom_dataset\processed\VID_17\001\frame_0013.jpg
VID_17,VID_17.mp4,1,210,14,custom_dataset\processed\VID_17\001\frame_0014.jpg
VID_17,VID_17.mp4,1,225,15,custom_dataset\processed\VID_17\001\frame_0015.jpg
VID_17,VID_17.mp4,1,240,16,custom_dataset\processed\VID_17\001\frame_0016.jpg
VID_17,VID_17.mp4,1,255,17,custom_dataset\processed\VID_17\001\frame_0017.jpg
VID_17,VID_17.mp4,1,270,18,custom_dataset\processed\VID_17\001\frame_0018.jpg
VID_17,VID_17.mp4,1,285,19,custom_dataset\processed\VID_17\001\frame_0019.jpg
VID_17,VID_17.mp4,1,300,20,custom_dataset\processed\VID_17\001\frame_0020.jpg
VID_17,VID_17.mp4,1,315,21,custom_dataset\processed\VID_17\001\frame_0021.jpg
VID_17,VID_17.mp4,1,330,22,custom_dataset\processed\VID_17\001\frame_0022.jpg
VID_17,VID_17.mp4,1,345,23,custom_dataset\processed\VID_17\001\frame_0023.jpg
VID_17,VID_17.mp4,1,360,24,custom_dataset\processed\VID_17\001\frame_0024.jpg
VID_17,VID_17.mp4,1,375,25,custom_dataset\processed\VID_17\001\frame_0025.jpg
VID_17,VID_17.mp4,1,390,26,custom_dataset\processed\VID_17\001\frame_0026.jpg
VID_17,VID_17.mp4,1,405,27,custom_dataset\processed\VID_17\001\frame_0027.jpg
VID_17,VID_17.mp4,1,420,28,custom_dataset\processed\VID_17\001\frame_0028.jpg
VID_17,VID_17.mp4,1,435,29,custom_dataset\processed\VID_17\001\frame_0029.jpg
VID_17,VID_17.mp4,1,450,30,custom_dataset\processed\VID_17\001\frame_0030.jpg
VID_17,VID_17.mp4,1,465,31,custom_dataset\processed\VID_17\001\frame_0031.jpg
VID_17,VID_17.mp4,1,480,32,custom_dataset\processed\VID_17\001\frame_0032.jpg
VID_17,VID_17.mp4,1,495,33,custom_dataset\processed\VID_17\001\frame_0033.jpg
VID_17,VID_17.mp4,1,510,34,custom_dataset\processed\VID_17\001\frame_0034.jpg
VID_17,VID_17.mp4,1,525,35,custom_dataset\processed\VID_17\001\frame_0035.jpg
VID_17,VID_17.mp4,1,540,36,custom_dataset\processed\VID_17\001\frame_0036.jpg
VID_17,VID_17.mp4,1,555,37,custom_dataset\processed\VID_17\001\frame_0037.jpg
VID_17,VID_17.mp4,1,570,38,custom_dataset\processed\VID_17\001\frame_0038.jpg
VID_17,VID_17.mp4,1,585,39,custom_dataset\processed\VID_17\001\frame_0039.jpg
VID_17,VID_17.mp4,1,600,40,custom_dataset\processed\VID_17\001\frame_0040.jpg
VID_17,VID_17.mp4,1,615,41,custom_dataset\processed\VID_17\001\frame_0041.jpg
VID_17,VID_17.mp4,2,0,0,custom_dataset\processed\VID_17\002\frame_0000.jpg
VID_17,VID_17.mp4,2,15,1,custom_dataset\processed\VID_17\002\frame_0001.jpg
VID_17,VID_17.mp4,2,30,2,custom_dataset\processed\VID_17\002\frame_0002.jpg
VID_17,VID_17.mp4,2,45,3,custom_dataset\processed\VID_17\002\frame_0003.jpg
VID_17,VID_17.mp4,2,60,4,custom_dataset\processed\VID_17\002\frame_0004.jpg
VID_17,VID_17.mp4,2,75,5,custom_dataset\processed\VID_17\002\frame_0005.jpg
VID_17,VID_17.mp4,2,90,6,custom_dataset\processed\VID_17\002\frame_0006.jpg
VID_17,VID_17.mp4,2,105,7,custom_dataset\processed\VID_17\002\frame_0007.jpg
VID_17,VID_17.mp4,2,120,8,custom_dataset\processed\VID_17\002\frame_0008.jpg
VID_17,VID_17.mp4,2,135,9,custom_dataset\processed\VID_17\002\frame_0009.jpg
VID_17,VID_17.mp4,2,150,10,custom_dataset\processed\VID_17\002\frame_0010.jpg
VID_17,VID_17.mp4,2,165,11,custom_dataset\processed\VID_17\002\frame_0011.jpg
VID_17,VID_17.mp4,2,180,12,custom_dataset\processed\VID_17\002\frame_0012.jpg
VID_17,VID_17.mp4,2,195,13,custom_dataset\processed\VID_17\002\frame_0013.jpg
VID_17,VID_17.mp4,2,210,14,custom_dataset\processed\VID_17\002\frame_0014.jpg
VID_17,VID_17.mp4,2,225,15,custom_dataset\processed\VID_17\002\frame_0015.jpg
VID_17,VID_17.mp4,2,240,16,custom_dataset\processed\VID_17\002\frame_0016.jpg
VID_17,VID_17.mp4,2,255,17,custom_dataset\processed\VID_17\002\frame_0017.jpg
VID_17,VID_17.mp4,2,270,18,custom_dataset\processed\VID_17\002\frame_0018.jpg
VID_17,VID_17.mp4,2,285,19,custom_dataset\processed\VID_17\002\frame_0019.jpg
VID_17,VID_17.mp4,2,300,20,custom_dataset\processed\VID_17\002\frame_0020.jpg
VID_17,VID_17.mp4,2,315,21,custom_dataset\processed\VID_17\002\frame_0021.jpg
VID_17,VID_17.mp4,2,330,22,custom_dataset\processed\VID_17\002\frame_0022.jpg
VID_17,VID_17.mp4,2,345,23,custom_dataset\processed\VID_17\002\frame_0023.jpg
VID_17,VID_17.mp4,2,360,24,custom_dataset\processed\VID_17\002\frame_0024.jpg
VID_17,VID_17.mp4,2,375,25,custom_dataset\processed\VID_17\002\frame_0025.jpg
VID_17,VID_17.mp4,2,390,26,custom_dataset\processed\VID_17\002\frame_0026.jpg
VID_17,VID_17.mp4,2,405,27,custom_dataset\processed\VID_17\002\frame_0027.jpg
VID_17,VID_17.mp4,2,420,28,custom_dataset\processed\VID_17\002\frame_0028.jpg
VID_17,VID_17.mp4,2,435,29,custom_dataset\processed\VID_17\002\frame_0029.jpg
VID_17,VID_17.mp4,2,450,30,custom_dataset\processed\VID_17\002\frame_0030.jpg
VID_17,VID_17.mp4,2,465,31,custom_dataset\processed\VID_17\002\frame_0031.jpg
VID_17,VID_17.mp4,2,480,32,custom_dataset\processed\VID_17\002\frame_0032.jpg
VID_17,VID_17.mp4,2,495,33,custom_dataset\processed\VID_17\002\frame_0033.jpg
VID_17,VID_17.mp4,2,510,34,custom_dataset\processed\VID_17\002\frame_0034.jpg
VID_17,VID_17.mp4,2,525,35,custom_dataset\processed\VID_17\002\frame_0035.jpg
VID_17,VID_17.mp4,2,540,36,custom_dataset\processed\VID_17\002\frame_0036.jpg
VID_17,VID_17.mp4,2,555,37,custom_dataset\processed\VID_17\002\frame_0037.jpg
VID_17,VID_17.mp4,2,570,38,custom_dataset\processed\VID_17\002\frame_0038.jpg
VID_17,VID_17.mp4,2,585,39,custom_dataset\processed\VID_17\002\frame_0039.jpg
VID_17,VID_17.mp4,2,600,40,custom_dataset\processed\VID_17\002\frame_0040.jpg
VID_17,VID_17.mp4,2,615,41,custom_dataset\processed\VID_17\002\frame_0041.jpg
VID_17,VID_17.mp4,3,0,0,custom_dataset\processed\VID_17\003\frame_0000.jpg
VID_17,VID_17.mp4,3,15,1,custom_dataset\processed\VID_17\003\frame_0001.jpg
VID_17,VID_17.mp4,3,30,2,custom_dataset\processed\VID_17\003\frame_0002.jpg
VID_17,VID_17.mp4,3,45,3,custom_dataset\processed\VID_17\003\frame_0003.jpg
VID_17,VID_17.mp4,3,60,4,custom_dataset\processed\VID_17\003\frame_0004.jpg
VID_17,VID_17.mp4,3,75,5,custom_dataset\processed\VID_17\003\frame_0005.jpg
VID_17,VID_17.mp4,3,90,6,custom_dataset\processed\VID_17\003\frame_0006.jpg
VID_17,VID_17.mp4,3,105,7,custom_dataset\processed\VID_17\003\frame_0007.jpg
VID_17,VID_17.mp4,3,120,8,custom_dataset\processed\VID_17\003\frame_0008.jpg
VID_17,VID_17.mp4,3,135,9,custom_dataset\processed\VID_17\003\frame_0009.jpg
VID_17,VID_17.mp4,3,150,10,custom_dataset\processed\VID_17\003\frame_0010.jpg
VID_17,VID_17.mp4,3,165,11,custom_dataset\processed\VID_17\003\frame_0011.jpg
VID_17,VID_17.mp4,3,180,12,custom_dataset\processed\VID_17\003\frame_0012.jpg
VID_17,VID_17.mp4,3,195,13,custom_dataset\processed\VID_17\003\frame_0013.jpg
VID_17,VID_17.mp4,3,210,14,custom_dataset\processed\VID_17\003\frame_0014.jpg
VID_17,VID_17.mp4,3,225,15,custom_dataset\processed\VID_17\003\frame_0015.jpg
VID_17,VID_17.mp4,3,240,16,custom_dataset\processed\VID_17\003\frame_0016.jpg
VID_17,VID_17.mp4,3,255,17,custom_dataset\processed\VID_17\003\frame_0017.jpg
VID_17,VID_17.mp4,3,270,18,custom_dataset\processed\VID_17\003\frame_0018.jpg
VID_17,VID_17.mp4,3,285,19,custom_dataset\processed\VID_17\003\frame_0019.jpg
VID_17,VID_17.mp4,3,300,20,custom_dataset\processed\VID_17\003\frame_0020.jpg
VID_17,VID_17.mp4,3,315,21,custom_dataset\processed\VID_17\003\frame_0021.jpg
VID_17,VID_17.mp4,3,330,22,custom_dataset\processed\VID_17\003\frame_0022.jpg
VID_17,VID_17.mp4,3,345,23,custom_dataset\processed\VID_17\003\frame_0023.jpg
VID_17,VID_17.mp4,3,360,24,custom_dataset\processed\VID_17\003\frame_0024.jpg
VID_17,VID_17.mp4,3,375,25,custom_dataset\processed\VID_17\003\frame_0025.jpg
VID_17,VID_17.mp4,3,390,26,custom_dataset\processed\VID_17\003\frame_0026.jpg
VID_17,VID_17.mp4,3,405,27,custom_dataset\processed\VID_17\003\frame_0027.jpg
VID_17,VID_17.mp4,3,420,28,custom_dataset\processed\VID_17\003\frame_0028.jpg
VID_17,VID_17.mp4,3,435,29,custom_dataset\processed\VID_17\003\frame_0029.jpg
VID_17,VID_17.mp4,3,450,30,custom_dataset\processed\VID_17\003\frame_0030.jpg
VID_17,VID_17.mp4,3,465,31,custom_dataset\processed\VID_17\003\frame_0031.jpg
VID_17,VID_17.mp4,3,480,32,custom_dataset\processed\VID_17\003\frame_0032.jpg
VID_17,VID_17.mp4,3,495,33,custom_dataset\processed\VID_17\003\frame_0033.jpg
VID_17,VID_17.mp4,3,510,34,custom_dataset\processed\VID_17\003\frame_0034.jpg
VID_17,VID_17.mp4,3,525,35,custom_dataset\processed\VID_17\003\frame_0035.jpg
VID_17,VID_17.mp4,3,540,36,custom_dataset\processed\VID_17\003\frame_0036.jpg
VID_17,VID_17.mp4,3,555,37,custom_dataset\processed\VID_17\003\frame_0037.jpg
VID_17,VID_17.mp4,3,570,38,custom_dataset\processed\VID_17\003\frame_0038.jpg
VID_17,VID_17.mp4,3,585,39,custom_dataset\processed\VID_17\003\frame_0039.jpg
VID_17,VID_17.mp4,3,600,40,custom_dataset\processed\VID_17\003\frame_0040.jpg
VID_17,VID_17.mp4,3,615,41,custom_dataset\processed\VID_17\003\frame_0041.jpg
VID_17,VID_17.mp4,4,0,0,custom_dataset\processed\VID_17\004\frame_0000.jpg
VID_17,VID_17.mp4,4,15,1,custom_dataset\processed\VID_17\004\frame_0001.jpg
VID_17,VID_17.mp4,4,30,2,custom_dataset\processed\VID_17\004\frame_0002.jpg
VID_17,VID_17.mp4,4,45,3,custom_dataset\processed\VID_17\004\frame_0003.jpg
VID_17,VID_17.mp4,4,60,4,custom_dataset\processed\VID_17\004\frame_0004.jpg
VID_17,VID_17.mp4,4,75,5,custom_dataset\processed\VID_17\004\frame_0005.jpg
VID_17,VID_17.mp4,4,90,6,custom_dataset\processed\VID_17\004\frame_0006.jpg
VID_17,VID_17.mp4,4,105,7,custom_dataset\processed\VID_17\004\frame_0007.jpg
VID_17,VID_17.mp4,4,120,8,custom_dataset\processed\VID_17\004\frame_0008.jpg
VID_17,VID_17.mp4,4,135,9,custom_dataset\processed\VID_17\004\frame_0009.jpg
VID_17,VID_17.mp4,4,150,10,custom_dataset\processed\VID_17\004\frame_0010.jpg
VID_17,VID_17.mp4,4,210,14,custom_dataset\processed\VID_17\004\frame_0014.jpg
VID_17,VID_17.mp4,4,225,15,custom_dataset\processed\VID_17\004\frame_0015.jpg
VID_17,VID_17.mp4,4,240,16,custom_dataset\processed\VID_17\004\frame_0016.jpg
VID_17,VID_17.mp4,4,255,17,custom_dataset\processed\VID_17\004\frame_0017.jpg
VID_17,VID_17.mp4,4,270,18,custom_dataset\processed\VID_17\004\frame_0018.jpg
VID_17,VID_17.mp4,4,285,19,custom_dataset\processed\VID_17\004\frame_0019.jpg
