video_id,a,b,label,n_clips,state_cos,state_close,traj_cos,dyn_corr,turn_taking,joint_active
VID_ (29),2,4,C,15,1.0000,1.0000,1.0000,0.5000,0.5000,0.9971
VID_ (29),2,5,C,1,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (29),3,4,C,15,1.0000,1.0000,1.0000,0.5000,0.5000,0.9971
VID_ (29),3,5,C,1,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (29),4,5,C,1,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (3),1,2,C,13,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
VID_ (3),1,4,C,13,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
VID_ (3),1,5,C,6,1.0000,1.0000,1.0000,0.5000,0.5000,0.9916
VID_ (3),1,6,C,12,1.0000,1.0000,1.0000,0.5000,0.5000,0.9962
VID_ (3),1,8,C,1,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (3),1,3,N,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (3),2,4,C,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
VID_ (3),2,5,C,6,1.0000,1.0000,1.0000,0.5000,0.5000,0.9916
VID_ (3),2,6,C,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
VID_ (3),2,3,N,6,1.0000,1.0000,1.0000,0.5000,0.5000,0.9916
VID_ (3),3,4,N,8,1.0000,1.0000,1.0000,0.5000,0.5000,0.9936
VID_ (3),3,6,N,8,1.0000,1.0000,1.0000,0.5000,0.5000,0.9936
VID_ (3),4,5,C,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (3),4,6,C,13,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
VID_ (3),4,8,C,1,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (3),5,6,C,9,1.0000,1.0000,1.0000,0.5000,0.5000,0.9937
VID_ (3),5,8,C,1,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (3),6,8,C,1,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (3),2,9,C,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (3),4,9,C,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (3),6,9,C,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (3),8,9,C,1,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (3),1,9,C,1,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (30),1,2,N,10,1.0000,1.0000,1.0000,0.5000,0.5000,0.9954
VID_ (30),1,3,N,15,1.0000,1.0000,1.0000,0.5000,0.5000,0.9971
VID_ (30),1,4,N,15,1.0000,1.0000,1.0000,0.5000,0.5000,0.9971
VID_ (30),1,10,N,6,1.0000,1.0000,1.0000,0.5000,0.5000,0.9916
VID_ (30),1,7,N,20,1.0000,1.0000,1.0000,0.5000,0.5000,0.9974
VID_ (30),1,12,N,4,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000
VID_ (30),1,13,N,3,1.0000,1.0000,1.0000,0.5000,0.5000,0.9851
VID_ (30),1,14,N,9,1.0000,1.0000,1.0000,0.5000,0.5000,0.9937
VID_ (30),1,17,N,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (30),1,18,N,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (30),2,10,N,3,1.0000,1.0000,1.0000,0.5000,0.5000,0.9851
VID_ (30),2,3,N,9,1.0000,1.0000,1.0000,0.5000,0.5000,0.9937
VID_ (30),2,4,N,6,1.0000,1.0000,1.0000,0.5000,0.5000,0.9916
VID_ (30),2,7,N,1,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (30),2,13,N,3,1.0000,1.0000,1.0000,0.5000,0.5000,0.9851
VID_ (30),2,14,N,9,1.0000,1.0000,1.0000,0.5000,0.5000,0.9937
VID_ (30),2,16,N,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (30),2,17,N,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (30),3,4,C,15,1.0000,1.0000,1.0000,0.5000,0.5000,0.9971
VID_ (30),3,8,C,3,1.0000,1.0000,1.0000,0.5000,0.5000,0.9851
VID_ (30),3,10,C,7,1.0000,1.0000,1.0000,0.5000,0.5000,0.9939
VID_ (30),3,12,N,4,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000
VID_ (30),3,13,C,3,1.0000,1.0000,1.0000,0.5000,0.5000,0.9851
VID_ (30),3,14,C,9,1.0000,1.0000,1.0000,0.5000,0.5000,0.9937
VID_ (30),3,7,N,18,1.0000,1.0000,1.0000,0.5000,0.5000,0.9972
VID_ (30),3,16,N,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (30),3,17,C,4,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000
VID_ (30),3,18,N,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (30),4,8,C,3,1.0000,1.0000,1.0000,0.5000,0.5000,0.9851
VID_ (30),4,10,C,6,1.0000,1.0000,1.0000,0.5000,0.5000,0.9916
VID_ (30),4,12,N,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (30),4,7,N,16,1.0000,1.0000,1.0000,0.5000,0.5000,0.9970
VID_ (30),4,14,C,9,1.0000,1.0000,1.0000,0.5000,0.5000,0.9937
VID_ (30),4,16,N,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (30),4,17,C,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (30),4,18,N,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (30),7,8,N,1,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (30),7,10,N,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (30),7,13,N,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (30),7,14,N,9,1.0000,1.0000,1.0000,0.5000,0.5000,0.9937
VID_ (30),7,16,N,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (30),7,17,N,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (30),8,10,C,3,1.0000,1.0000,1.0000,0.5000,0.5000,0.9851
VID_ (30),12,13,N,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (30),12,14,N,3,1.0000,1.0000,1.0000,0.5000,0.5000,0.9851
VID_ (30),13,14,C,3,1.0000,1.0000,1.0000,0.5000,0.5000,0.9851
VID_ (30),14,16,N,3,1.0000,1.0000,1.0000,0.5000,0.5000,0.9851
VID_ (30),14,17,C,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (30),16,18,N,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (30),16,17,N,1,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (30),17,18,N,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (4),1,2,C,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
VID_ (4),1,4,N,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
VID_ (4),1,5,C,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
VID_ (4),1,6,C,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (4),1,8,N,8,1.0000,1.0000,1.0000,0.5000,0.5000,0.9936
VID_ (4),1,11,N,4,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000
VID_ (4),1,12,N,7,1.0000,1.0000,1.0000,0.5000,0.5000,0.9939
VID_ (4),1,3,C,12,1.0000,1.0000,1.0000,0.5000,0.5000,0.9962
VID_ (4),1,13,N,3,1.0000,1.0000,1.0000,0.5000,0.5000,0.9851
VID_ (4),1,9,C,11,1.0000,1.0000,1.0000,0.5000,0.5000,0.9961
VID_ (4),1,10,C,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (4),1,15,C,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
VID_ (4),1,17,C,4,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000
VID_ (4),1,16,C,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (4),1,18,C,3,1.0000,1.0000,1.0000,0.5000,0.5000,0.9851
VID_ (4),1,19,N,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (4),1,20,N,4,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000
VID_ (4),1,21,C,4,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000
VID_ (4),2,4,N,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
VID_ (4),2,5,C,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
VID_ (4),2,6,C,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (4),2,8,N,8,1.0000,1.0000,1.0000,0.5000,0.5000,0.9936
VID_ (4),2,11,N,4,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000
VID_ (4),2,12,N,6,1.0000,1.0000,1.0000,0.5000,0.5000,0.9916
VID_ (4),2,3,C,12,1.0000,1.0000,1.0000,0.5000,0.5000,0.9962
VID_ (4),2,13,N,3,1.0000,1.0000,1.0000,0.5000,0.5000,0.9851
VID_ (4),2,9,C,11,1.0000,1.0000,1.0000,0.5000,0.5000,0.9961
VID_ (4),2,15,C,15,1.0000,1.0000,1.0000,0.5000,0.5000,0.9971
VID_ (4),2,10,C,4,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000
VID_ (4),2,16,C,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (4),2,17,C,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (4),2,19,N,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (4),2,20,N,4,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000
VID_ (4),2,21,C,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (4),3,4,N,12,1.0000,1.0000,1.0000,0.5000,0.5000,0.9962
VID_ (4),3,5,C,12,1.0000,1.0000,1.0000,0.5000,0.5000,0.9962
VID_ (4),3,8,N,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (4),3,11,N,1,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (4),3,12,N,6,1.0000,1.0000,1.0000,0.5000,0.5000,0.9916
VID_ (4),3,13,N,3,1.0000,1.0000,1.0000,0.5000,0.5000,0.9851
VID_ (4),3,9,C,12,1.0000,1.0000,1.0000,0.5000,0.5000,0.9962
VID_ (4),3,15,C,15,1.0000,1.0000,1.0000,0.5000,0.5000,0.9971
VID_ (4),3,17,C,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (4),3,18,C,3,1.0000,1.0000,1.0000,0.5000,0.5000,0.9851
VID_ (4),3,19,N,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (4),3,20,N,4,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000
VID_ (4),3,21,C,3,1.0000,1.0000,1.0000,0.5000,0.5000,0.9851
VID_ (4),4,5,N,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
VID_ (4),4,6,N,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (4),4,8,C,8,1.0000,1.0000,1.0000,0.5000,0.5000,0.9936
VID_ (4),4,11,C,4,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000
VID_ (4),4,12,C,7,1.0000,1.0000,1.0000,0.5000,0.5000,0.9939
VID_ (4),4,13,C,3,1.0000,1.0000,1.0000,0.5000,0.5000,0.9851
VID_ (4),4,9,N,11,1.0000,1.0000,1.0000,0.5000,0.5000,0.9961
VID_ (4),4,15,N,15,1.0000,1.0000,1.0000,0.5000,0.5000,0.9971
VID_ (4),4,10,N,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (4),4,16,N,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (4),4,17,N,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (4),4,18,N,3,1.0000,1.0000,1.0000,0.5000,0.5000,0.9851
VID_ (4),4,19,C,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (4),4,20,N,4,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000
VID_ (4),4,21,N,4,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000
VID_ (4),5,8,N,12,1.0000,1.0000,1.0000,0.5000,0.5000,0.9962
VID_ (4),5,11,N,4,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000
VID_ (4),5,12,N,7,1.0000,1.0000,1.0000,0.5000,0.5000,0.9939
VID_ (4),5,13,N,3,1.0000,1.0000,1.0000,0.5000,0.5000,0.9851
VID_ (4),5,9,C,12,1.0000,1.0000,1.0000,0.5000,0.5000,0.9962
VID_ (4),5,15,C,12,1.0000,1.0000,1.0000,0.5000,0.5000,0.9962
VID_ (4),5,10,C,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (4),5,16,C,3,1.0000,1.0000,1.0000,0.5000,0.5000,0.9851
VID_ (4),5,17,C,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (4),5,18,C,3,1.0000,1.0000,1.0000,0.5000,0.5000,0.9851
VID_ (4),5,19,N,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (4),5,20,N,4,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000
VID_ (4),5,21,C,4,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000
VID_ (4),6,8,N,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (4),6,11,N,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (4),8,9,N,10,1.0000,1.0000,1.0000,0.5000,0.5000,0.9954
VID_ (4),8,15,N,4,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000
VID_ (4),8,16,N,1,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (4),8,17,N,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (4),9,11,N,1,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (4),9,12,N,3,1.0000,1.0000,1.0000,0.5000,0.5000,0.9851
VID_ (4),9,13,N,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (4),9,15,C,4,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000
VID_ (4),9,17,C,3,1.0000,1.0000,1.0000,0.5000,0.5000,0.9851
VID_ (4),3,10,C,1,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (4),8,10,N,1,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (4),9,10,C,1,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (4),10,15,C,1,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (4),15,17,C,4,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000
VID_ (4),15,18,C,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (4),15,19,N,7,1.0000,1.0000,1.0000,0.5000,0.5000,0.9939
VID_ (4),15,20,N,1,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (4),15,21,C,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (4),3,16,C,1,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (4),17,18,C,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (4),9,18,C,1,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (4),18,19,N,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (4),19,20,N,4,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000
VID_ (4),19,21,N,4,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000
VID_ (4),20,21,N,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (4),8,21,N,1,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (5),1,2,C,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (5),1,3,C,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (5),1,4,C,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (5),1,5,C,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (5),1,6,C,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (5),1,7,C,1,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (5),1,9,C,4,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000
VID_ (5),2,3,C,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (5),2,4,C,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (5),2,5,C,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (5),2,6,C,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (5),2,9,C,4,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000
VID_ (5),3,4,C,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (5),3,5,C,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (5),3,6,C,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (5),4,5,C,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (5),4,6,C,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (5),4,9,C,4,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000
VID_ (5),5,6,C,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (5),5,9,C,4,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000
VID_ (5),6,9,C,4,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000
VID_ (5),3,9,C,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (6),1,2,N,7,1.0000,1.0000,1.0000,0.5000,0.5000,0.9939
VID_ (6),1,3,N,7,1.0000,1.0000,1.0000,0.5000,0.5000,0.9939
VID_ (6),1,4,N,7,1.0000,1.0000,1.0000,0.5000,0.5000,0.9939
VID_ (6),1,5,N,7,1.0000,1.0000,1.0000,0.5000,0.5000,0.9939
VID_ (6),1,6,N,9,1.0000,1.0000,1.0000,0.5000,0.5000,0.9937
VID_ (6),1,8,N,3,1.0000,1.0000,1.0000,0.5000,0.5000,0.9851
VID_ (6),2,3,N,7,1.0000,1.0000,1.0000,0.5000,0.5000,0.9939
VID_ (6),2,4,N,7,1.0000,1.0000,1.0000,0.5000,0.5000,0.9939
VID_ (6),2,5,N,7,1.0000,1.0000,1.0000,0.5000,0.5000,0.9939
VID_ (6),2,6,N,9,1.0000,1.0000,1.0000,0.5000,0.5000,0.9937
VID_ (6),2,8,N,3,1.0000,1.0000,1.0000,0.5000,0.5000,0.9851
VID_ (6),3,4,N,7,1.0000,1.0000,1.0000,0.5000,0.5000,0.9939
VID_ (6),3,5,C,7,1.0000,1.0000,1.0000,0.5000,0.5000,0.9939
VID_ (6),3,6,N,9,1.0000,1.0000,1.0000,0.5000,0.5000,0.9937
VID_ (6),3,8,C,3,1.0000,1.0000,1.0000,0.5000,0.5000,0.9851
VID_ (6),4,5,N,7,1.0000,1.0000,1.0000,0.5000,0.5000,0.9939
VID_ (6),4,8,N,3,1.0000,1.0000,1.0000,0.5000,0.5000,0.9851
VID_ (6),5,6,N,9,1.0000,1.0000,1.0000,0.5000,0.5000,0.9937
VID_ (6),6,8,N,4,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000
VID_ (7),1,2,C,1,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (7),1,3,C,1,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (7),1,4,C,1,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (7),1,5,C,1,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (7),1,6,C,1,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (7),1,8,C,3,1.0000,1.0000,1.0000,0.5000,0.5000,0.9851
VID_ (7),2,3,C,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
VID_ (7),2,4,C,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
VID_ (7),2,5,C,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
VID_ (7),2,6,C,10,1.0000,1.0000,1.0000,0.5000,0.5000,0.9954
VID_ (7),2,8,C,26,1.0000,1.0000,1.0000,0.5000,0.5000,0.9981
VID_ (7),2,9,C,7,1.0000,1.0000,1.0000,0.5000,0.5000,0.9939
VID_ (7),2,10,C,4,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000
VID_ (7),2,11,C,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (7),2,12,C,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (7),3,4,C,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
VID_ (7),3,5,C,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
VID_ (7),3,8,C,26,1.0000,1.0000,1.0000,0.5000,0.5000,0.9981
VID_ (7),3,9,C,7,1.0000,1.0000,1.0000,0.5000,0.5000,0.9939
VID_ (7),3,6,C,10,1.0000,1.0000,1.0000,0.5000,0.5000,0.9954
VID_ (7),3,10,C,4,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000
VID_ (7),3,11,C,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (7),3,12,C,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (7),4,5,C,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
VID_ (7),4,8,C,26,1.0000,1.0000,1.0000,0.5000,0.5000,0.9981
VID_ (7),4,9,C,7,1.0000,1.0000,1.0000,0.5000,0.5000,0.9939
VID_ (7),4,6,C,9,1.0000,1.0000,1.0000,0.5000,0.5000,0.9937
VID_ (7),4,11,C,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (7),4,12,C,1,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (7),5,8,C,26,1.0000,1.0000,1.0000,0.5000,0.5000,0.9981
VID_ (7),5,6,C,9,1.0000,1.0000,1.0000,0.5000,0.5000,0.9937
VID_ (7),5,9,C,7,1.0000,1.0000,1.0000,0.5000,0.5000,0.9939
VID_ (7),5,10,C,4,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000
VID_ (7),5,11,C,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (7),5,12,C,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (7),6,8,C,15,1.0000,1.0000,1.0000,0.5000,0.5000,0.9971
VID_ (7),6,9,C,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (7),6,10,C,4,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000
VID_ (7),6,11,C,4,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000
VID_ (7),6,12,C,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (7),8,9,C,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (7),8,10,C,7,1.0000,1.0000,1.0000,0.5000,0.5000,0.9939
VID_ (7),8,12,C,5,1.0000,1.0000,1.0000,0.5000,0.5000,0.9842
VID_ (7),1,9,C,1,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (7),9,10,C,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
VID_ (7),10,11,C,3,1.0000,1.0000,1.0000,0.5000,0.5000,0.9851
VID_ (8),1,2,N,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
VID_ (8),1,3,N,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
VID_ (8),1,4,N,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
VID_ (8),1,5,N,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
VID_ (8),1,6,N,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
VID_ (8),2,3,N,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
VID_ (8),2,4,N,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
VID_ (8),2,5,N,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
VID_ (8),2,6,N,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
VID_ (8),3,4,N,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
VID_ (8),3,5,N,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
VID_ (8),3,6,N,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
VID_ (8),4,5,N,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
VID_ (8),4,6,N,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
VID_ (8),5,6,N,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
Vid-20260421-Wa0016,1,2,C,13,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
Vid-20260421-Wa0016,1,3,C,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
Vid-20260421-Wa0016,1,5,C,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
Vid-20260421-Wa0016,1,6,C,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
Vid-20260421-Wa0016,1,13,C,3,1.0000,1.0000,1.0000,0.5000,0.5000,0.9851
Vid-20260421-Wa0016,1,4,C,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
Vid-20260421-Wa0016,2,3,C,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
Vid-20260421-Wa0016,2,5,C,13,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
Vid-20260421-Wa0016,2,6,C,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
Vid-20260421-Wa0016,2,13,C,3,1.0000,1.0000,1.0000,0.5000,0.5000,0.9851
Vid-20260421-Wa0016,2,4,C,1,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
Vid-20260421-Wa0016,3,5,C,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
Vid-20260421-Wa0016,3,6,C,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
Vid-20260421-Wa0016,3,13,C,3,1.0000,1.0000,1.0000,0.5000,0.5000,0.9851
Vid-20260421-Wa0016,3,4,C,2,1.0000,1.0000,0.5000,0.5000,0.5000,0.5000
Vid-20260421-Wa0016,5,6,C,14,1.0000,1.0000,1.0000,0.5000,0.5000,0.9967
Vid-20260421-Wa0016,5,13,C,3,1.0000,1.0000,1.0000,0.5000,0.5000,0.9851
Vid-20260421-Wa0018,1,2,C,10,1.0000,1.0000,1.0000,0.5000,0.5000,0.9954
Vid-20260421-Wa0018,1,3,C,10,1.0000,1.0000,1.0000,0.5000,0.5000,0.9954
Vid-20260421-Wa0018,1,4,C,10,1.0000,1.0000,1.0000,0.5000,0.5000,0.9954
Vid-20260421-Wa0018,1,5,C,10,1.0000,1.0000,1.0000,0.5000,0.5000,0.9954
Vid-20260421-Wa0018,1,6,C,10,1.0000,1.0000,1.0000,0.5000,0.5000,0.9954
