pair_id,label,feat_A,feat_B,video_id,frame_w,frame_h,track_id_A,track_id_B
VID_ (30)_A004_B012_f0032_sym,N,data/collab_cache/VID_ (30)_A004_B012_f0032_B.npy,data/collab_cache/VID_ (30)_A004_B012_f0032_A.npy,VID_ (30),848,478,12,4
VID_ (27)_A003_B007_f0012,N,data/collab_cache/VID_ (27)_A003_B007_f0012_A.npy,data/collab_cache/VID_ (27)_A003_B007_f0012_B.npy,VID_ (27),848,478,3,7
VID_ (3)_A001_B006_f0020_sym,C,data/collab_cache/VID_ (3)_A001_B006_f0020_B.npy,data/collab_cache/VID_ (3)_A001_B006_f0020_A.npy,VID_ (3),848,480,6,1
VID_ (8)_A001_B005_f0028_sym,N,data/collab_cache/VID_ (8)_A001_B005_f0028_B.npy,data/collab_cache/VID_ (8)_A001_B005_f0028_A.npy,VID_ (8),848,480,5,1
VID_ (1)_A004_B009_f0004_sym,N,data/collab_cache/VID_ (1)_A004_B009_f0004_B.npy,data/collab_cache/VID_ (1)_A004_B009_f0004_A.npy,VID_ (1),848,478,9,4
VID_ (29)_A003_B004_f0044_sym,C,data/collab_cache/VID_ (29)_A003_B004_f0044_B.npy,data/collab_cache/VID_ (29)_A003_B004_f0044_A.npy,VID_ (29),478,720,4,3
VID_ (12)_A008_B002_f0030_sym,N,data/collab_cache/VID_ (12)_A008_B002_f0030_B.npy,data/collab_cache/VID_ (12)_A008_B002_f0030_A.npy,VID_ (12),848,480,2,8
VID_ (7)_A008_B010_f0014_sym,C,data/collab_cache/VID_ (7)_A008_B010_f0014_B.npy,data/collab_cache/VID_ (7)_A008_B010_f0014_A.npy,VID_ (7),848,480,10,8
VID_ (1)_A003_B004_f0024,C,data/collab_cache/VID_ (1)_A003_B004_f0024_A.npy,data/collab_cache/VID_ (1)_A003_B004_f0024_B.npy,VID_ (1),848,478,3,4
Vid-20260421-Wa0064_A003_B005_f0012,C,data/collab_cache/Vid-20260421-Wa0064_A003_B005_f0012_A.npy,data/collab_cache/Vid-20260421-Wa0064_A003_B005_f0012_B.npy,Vid-20260421-Wa0064,848,480,3,5
VID_ (27)_A006_B007_f0020,C,data/collab_cache/VID_ (27)_A006_B007_f0020_A.npy,data/collab_cache/VID_ (27)_A006_B007_f0020_B.npy,VID_ (27),848,478,6,7
VID_ (8)_A001_B004_f0016_sym,N,data/collab_cache/VID_ (8)_A001_B004_f0016_B.npy,data/collab_cache/VID_ (8)_A001_B004_f0016_A.npy,VID_ (8),848,480,4,1
VID_ (15)_A001_B002_f0040,N,data/collab_cache/VID_ (15)_A001_B002_f0040_A.npy,data/collab_cache/VID_ (15)_A001_B002_f0040_B.npy,VID_ (15),848,480,1,2
VID_ (7)_A005_B008_f0040_sym,C,data/collab_cache/VID_ (7)_A005_B008_f0040_B.npy,data/collab_cache/VID_ (7)_A005_B008_f0040_A.npy,VID_ (7),848,480,8,5
VID_ (7)_A002_B003_f0020_sym,C,data/collab_cache/VID_ (7)_A002_B003_f0020_B.npy,data/collab_cache/VID_ (7)_A002_B003_f0020_A.npy,VID_ (7),848,480,3,2
VID_ (1)_A002_B003_f0000,C,data/collab_cache/VID_ (1)_A002_B003_f0000_A.npy,data/collab_cache/VID_ (1)_A002_B003_f0000_B.npy,VID_ (1),848,478,2,3
VID_ (24)_A002_B004_f0032,N,data/collab_cache/VID_ (24)_A002_B004_f0032_A.npy,data/collab_cache/VID_ (24)_A002_B004_f0032_B.npy,VID_ (24),848,480,2,4
VID_ (5)_A009_B002_f0003_sym,C,data/collab_cache/VID_ (5)_A009_B002_f0003_B.npy,data/collab_cache/VID_ (5)_A009_B002_f0003_A.npy,VID_ (5),848,480,2,9
VID_ (7)_A008_B004_f0026_sym,C,data/collab_cache/VID_ (7)_A008_B004_f0026_B.npy,data/collab_cache/VID_ (7)_A008_B004_f0026_A.npy,VID_ (7),848,480,4,8
VID_ (21)_A006_B002_f0030_sym,C,data/collab_cache/VID_ (21)_A006_B002_f0030_B.npy,data/collab_cache/VID_ (21)_A006_B002_f0030_A.npy,VID_ (21),848,480,2,6
VID_ (28)_A006_B002_f0006,C,data/collab_cache/VID_ (28)_A006_B002_f0006_A.npy,data/collab_cache/VID_ (28)_A006_B002_f0006_B.npy,VID_ (28),848,478,6,2
VID_ (3)_A001_B004_f0044_sym,C,data/collab_cache/VID_ (3)_A001_B004_f0044_B.npy,data/collab_cache/VID_ (3)_A001_B004_f0044_A.npy,VID_ (3),848,480,4,1
VID_ (30)_A003_B010_f0024_sym,C,data/collab_cache/VID_ (30)_A003_B010_f0024_B.npy,data/collab_cache/VID_ (30)_A003_B010_f0024_A.npy,VID_ (30),848,478,10,3
VID_ (7)_A002_B004_f0004,C,data/collab_cache/VID_ (7)_A002_B004_f0004_A.npy,data/collab_cache/VID_ (7)_A002_B004_f0004_B.npy,VID_ (7),848,480,2,4
VID_ (8)_A003_B005_f0028_sym,N,data/collab_cache/VID_ (8)_A003_B005_f0028_B.npy,data/collab_cache/VID_ (8)_A003_B005_f0028_A.npy,VID_ (8),848,480,5,3
VID_ (29)_A001_B002_f0032,C,data/collab_cache/VID_ (29)_A001_B002_f0032_A.npy,data/collab_cache/VID_ (29)_A001_B002_f0032_B.npy,VID_ (29),478,720,1,2
VID_ (28)_A002_B010_f0044,C,data/collab_cache/VID_ (28)_A002_B010_f0044_A.npy,data/collab_cache/VID_ (28)_A002_B010_f0044_B.npy,VID_ (28),848,478,2,10
VID_ (1)_A010_B001_f0055_sym,C,data/collab_cache/VID_ (1)_A010_B001_f0055_B.npy,data/collab_cache/VID_ (1)_A010_B001_f0055_A.npy,VID_ (1),848,478,1,10
VID_ (27)_A012_B014_f0024,C,data/collab_cache/VID_ (27)_A012_B014_f0024_A.npy,data/collab_cache/VID_ (27)_A012_B014_f0024_B.npy,VID_ (27),848,478,12,14
VID_ (15)_A001_B004_f0020,N,data/collab_cache/VID_ (15)_A001_B004_f0020_A.npy,data/collab_cache/VID_ (15)_A001_B004_f0020_B.npy,VID_ (15),848,480,1,4
VID_ (8)_A001_B005_f0032,N,data/collab_cache/VID_ (8)_A001_B005_f0032_A.npy,data/collab_cache/VID_ (8)_A001_B005_f0032_B.npy,VID_ (8),848,480,1,5
VID_ (8)_A005_B006_f0024_sym,N,data/collab_cache/VID_ (8)_A005_B006_f0024_B.npy,data/collab_cache/VID_ (8)_A005_B006_f0024_A.npy,VID_ (8),848,480,6,5
VID_ (7)_A003_B010_f0016_sym,C,data/collab_cache/VID_ (7)_A003_B010_f0016_B.npy,data/collab_cache/VID_ (7)_A003_B010_f0016_A.npy,VID_ (7),848,480,10,3
VID_ (28)_A001_B004_f0012_sym,C,data/collab_cache/VID_ (28)_A001_B004_f0012_B.npy,data/collab_cache/VID_ (28)_A001_B004_f0012_A.npy,VID_ (28),848,478,4,1
VID_ (27)_A001_B002_f0024_sym,N,data/collab_cache/VID_ (27)_A001_B002_f0024_B.npy,data/collab_cache/VID_ (27)_A001_B002_f0024_A.npy,VID_ (27),848,478,2,1
VID_ (24)_A002_B004_f0012_sym,N,data/collab_cache/VID_ (24)_A002_B004_f0012_B.npy,data/collab_cache/VID_ (24)_A002_B004_f0012_A.npy,VID_ (24),848,480,4,2
VID_ (1)_A007_B009_f0008_sym,N,data/collab_cache/VID_ (1)_A007_B009_f0008_B.npy,data/collab_cache/VID_ (1)_A007_B009_f0008_A.npy,VID_ (1),848,478,9,7
VID_ (7)_A008_B002_f0038,C,data/collab_cache/VID_ (7)_A008_B002_f0038_A.npy,data/collab_cache/VID_ (7)_A008_B002_f0038_B.npy,VID_ (7),848,480,8,2
VID_ (27)_A015_B017_f0027_sym,N,data/collab_cache/VID_ (27)_A015_B017_f0027_B.npy,data/collab_cache/VID_ (27)_A015_B017_f0027_A.npy,VID_ (27),848,478,17,15
VID_ (3)_A005_B006_f0016_sym,C,data/collab_cache/VID_ (3)_A005_B006_f0016_B.npy,data/collab_cache/VID_ (3)_A005_B006_f0016_A.npy,VID_ (3),848,480,6,5
VID_ (3)_A003_B004_f0036,N,data/collab_cache/VID_ (3)_A003_B004_f0036_A.npy,data/collab_cache/VID_ (3)_A003_B004_f0036_B.npy,VID_ (3),848,480,3,4
VID_ (12)_A002_B004_f0000_sym,N,data/collab_cache/VID_ (12)_A002_B004_f0000_B.npy,data/collab_cache/VID_ (12)_A002_B004_f0000_A.npy,VID_ (12),848,480,4,2
VID_ (28)_A002_B006_f0040_sym,C,data/collab_cache/VID_ (28)_A002_B006_f0040_B.npy,data/collab_cache/VID_ (28)_A002_B006_f0040_A.npy,VID_ (28),848,478,6,2
VID_ (27)_A007_B012_f0028_sym,C,data/collab_cache/VID_ (27)_A007_B012_f0028_B.npy,data/collab_cache/VID_ (27)_A007_B012_f0028_A.npy,VID_ (27),848,478,12,7
VID_ (27)_A002_B003_f0016,N,data/collab_cache/VID_ (27)_A002_B003_f0016_A.npy,data/collab_cache/VID_ (27)_A002_B003_f0016_B.npy,VID_ (27),848,478,2,3
VID_ (7)_A005_B009_f0004_sym,C,data/collab_cache/VID_ (7)_A005_B009_f0004_B.npy,data/collab_cache/VID_ (7)_A005_B009_f0004_A.npy,VID_ (7),848,480,9,5
VID_ (3)_A001_B003_f0048_sym,N,data/collab_cache/VID_ (3)_A001_B003_f0048_B.npy,data/collab_cache/VID_ (3)_A001_B003_f0048_A.npy,VID_ (3),848,480,3,1
VID_ (28)_A002_B004_f0008,C,data/collab_cache/VID_ (28)_A002_B004_f0008_A.npy,data/collab_cache/VID_ (28)_A002_B004_f0008_B.npy,VID_ (28),848,478,2,4
VID_ (3)_A001_B002_f0024,C,data/collab_cache/VID_ (3)_A001_B002_f0024_A.npy,data/collab_cache/VID_ (3)_A001_B002_f0024_B.npy,VID_ (3),848,480,1,2
VID_ (6)_A001_B008_f0016_sym,N,data/collab_cache/VID_ (6)_A001_B008_f0016_B.npy,data/collab_cache/VID_ (6)_A001_B008_f0016_A.npy,VID_ (6),848,480,8,1
VID_ (3)_A004_B005_f0016,C,data/collab_cache/VID_ (3)_A004_B005_f0016_A.npy,data/collab_cache/VID_ (3)_A004_B005_f0016_B.npy,VID_ (3),848,480,4,5
VID_ (27)_A005_B019_f0052_sym,N,data/collab_cache/VID_ (27)_A005_B019_f0052_B.npy,data/collab_cache/VID_ (27)_A005_B019_f0052_A.npy,VID_ (27),848,478,19,5
VID_ (1)_A010_B001_f0027_sym,C,data/collab_cache/VID_ (1)_A010_B001_f0027_B.npy,data/collab_cache/VID_ (1)_A010_B001_f0027_A.npy,VID_ (1),848,478,1,10
VID_ (3)_A001_B004_f0048_sym,C,data/collab_cache/VID_ (3)_A001_B004_f0048_B.npy,data/collab_cache/VID_ (3)_A001_B004_f0048_A.npy,VID_ (3),848,480,4,1
VID_ (3)_A004_B005_f0000_sym,C,data/collab_cache/VID_ (3)_A004_B005_f0000_B.npy,data/collab_cache/VID_ (3)_A004_B005_f0000_A.npy,VID_ (3),848,480,5,4
VID_ (6)_A001_B003_f0016,N,data/collab_cache/VID_ (6)_A001_B003_f0016_A.npy,data/collab_cache/VID_ (6)_A001_B003_f0016_B.npy,VID_ (6),848,480,1,3
VID_ (27)_A004_B007_f0020,N,data/collab_cache/VID_ (27)_A004_B007_f0020_A.npy,data/collab_cache/VID_ (27)_A004_B007_f0020_B.npy,VID_ (27),848,478,4,7
VID_ (30)_A003_B008_f0012,C,data/collab_cache/VID_ (30)_A003_B008_f0012_A.npy,data/collab_cache/VID_ (30)_A003_B008_f0012_B.npy,VID_ (30),848,478,3,8
VID_ (8)_A001_B005_f0008_sym,N,data/collab_cache/VID_ (8)_A001_B005_f0008_B.npy,data/collab_cache/VID_ (8)_A001_B005_f0008_A.npy,VID_ (8),848,480,5,1
VID_ (6)_A002_B004_f0020_sym,N,data/collab_cache/VID_ (6)_A002_B004_f0020_B.npy,data/collab_cache/VID_ (6)_A002_B004_f0020_A.npy,VID_ (6),848,480,4,2
VID_ (27)_A001_B010_f0000,N,data/collab_cache/VID_ (27)_A001_B010_f0000_A.npy,data/collab_cache/VID_ (27)_A001_B010_f0000_B.npy,VID_ (27),848,478,1,10
VID_ (5)_A009_B006_f0007,C,data/collab_cache/VID_ (5)_A009_B006_f0007_A.npy,data/collab_cache/VID_ (5)_A009_B006_f0007_B.npy,VID_ (5),848,480,9,6
VID_ (21)_A004_B005_f0005,C,data/collab_cache/VID_ (21)_A004_B005_f0005_A.npy,data/collab_cache/VID_ (21)_A004_B005_f0005_B.npy,VID_ (21),848,480,4,5
VID_ (27)_A004_B006_f0036,N,data/collab_cache/VID_ (27)_A004_B006_f0036_A.npy,data/collab_cache/VID_ (27)_A004_B006_f0036_B.npy,VID_ (27),848,478,4,6
VID_ (8)_A001_B003_f0028_sym,N,data/collab_cache/VID_ (8)_A001_B003_f0028_B.npy,data/collab_cache/VID_ (8)_A001_B003_f0028_A.npy,VID_ (8),848,480,3,1
VID_ (27)_A002_B004_f0052,N,data/collab_cache/VID_ (27)_A002_B004_f0052_A.npy,data/collab_cache/VID_ (27)_A002_B004_f0052_B.npy,VID_ (27),848,478,2,4
VID_ (1)_A009_B007_f0001_sym,N,data/collab_cache/VID_ (1)_A009_B007_f0001_B.npy,data/collab_cache/VID_ (1)_A009_B007_f0001_A.npy,VID_ (1),848,478,7,9
VID_ (27)_A007_B015_f0024,N,data/collab_cache/VID_ (27)_A007_B015_f0024_A.npy,data/collab_cache/VID_ (27)_A007_B015_f0024_B.npy,VID_ (27),848,478,7,15
Vid-20260421-Wa0043_A001_B003_f0008_sym,N,data/collab_cache/Vid-20260421-Wa0043_A001_B003_f0008_B.npy,data/collab_cache/Vid-20260421-Wa0043_A001_B003_f0008_A.npy,Vid-20260421-Wa0043,848,480,3,1
VID_ (12)_A003_B004_f0024,N,data/collab_cache/VID_ (12)_A003_B004_f0024_A.npy,data/collab_cache/VID_ (12)_A003_B004_f0024_B.npy,VID_ (12),848,480,3,4
VID_ (8)_A002_B004_f0024,N,data/collab_cache/VID_ (8)_A002_B004_f0024_A.npy,data/collab_cache/VID_ (8)_A002_B004_f0024_B.npy,VID_ (8),848,480,2,4
VID_ (30)_A014_B001_f0037_sym,N,data/collab_cache/VID_ (30)_A014_B001_f0037_B.npy,data/collab_cache/VID_ (30)_A014_B001_f0037_A.npy,VID_ (30),848,478,1,14
VID_ (28)_A006_B001_f0042,C,data/collab_cache/VID_ (28)_A006_B001_f0042_A.npy,data/collab_cache/VID_ (28)_A006_B001_f0042_B.npy,VID_ (28),848,478,6,1
VID_ (27)_A006_B013_f0040,N,data/collab_cache/VID_ (27)_A006_B013_f0040_A.npy,data/collab_cache/VID_ (27)_A006_B013_f0040_B.npy,VID_ (27),848,478,6,13
VID_ (30)_A002_B003_f0048_sym,N,data/collab_cache/VID_ (30)_A002_B003_f0048_B.npy,data/collab_cache/VID_ (30)_A002_B003_f0048_A.npy,VID_ (30),848,478,3,2
VID_ (7)_A005_B009_f0012_sym,C,data/collab_cache/VID_ (7)_A005_B009_f0012_B.npy,data/collab_cache/VID_ (7)_A005_B009_f0012_A.npy,VID_ (7),848,480,9,5
VID_ (12)_A003_B004_f0028_sym,N,data/collab_cache/VID_ (12)_A003_B004_f0028_B.npy,data/collab_cache/VID_ (12)_A003_B004_f0028_A.npy,VID_ (12),848,480,4,3
VID_ (16)_A001_B002_f0044_sym,C,data/collab_cache/VID_ (16)_A001_B002_f0044_B.npy,data/collab_cache/VID_ (16)_A001_B002_f0044_A.npy,VID_ (16),848,480,2,1
VID_ (1)_A005_B010_f0028_sym,C,data/collab_cache/VID_ (1)_A005_B010_f0028_B.npy,data/collab_cache/VID_ (1)_A005_B010_f0028_A.npy,VID_ (1),848,478,10,5
VID_ (27)_A005_B007_f0004_sym,C,data/collab_cache/VID_ (27)_A005_B007_f0004_B.npy,data/collab_cache/VID_ (27)_A005_B007_f0004_A.npy,VID_ (27),848,478,7,5
VID_ (8)_A001_B005_f0012_sym,N,data/collab_cache/VID_ (8)_A001_B005_f0012_B.npy,data/collab_cache/VID_ (8)_A001_B005_f0012_A.npy,VID_ (8),848,480,5,1
VID_ (30)_A001_B004_f0028_sym,N,data/collab_cache/VID_ (30)_A001_B004_f0028_B.npy,data/collab_cache/VID_ (30)_A001_B004_f0028_A.npy,VID_ (30),848,478,4,1
VID_ (27)_A003_B013_f0016,N,data/collab_cache/VID_ (27)_A003_B013_f0016_A.npy,data/collab_cache/VID_ (27)_A003_B013_f0016_B.npy,VID_ (27),848,478,3,13
VID_ (7)_A011_B004_f0023,C,data/collab_cache/VID_ (7)_A011_B004_f0023_A.npy,data/collab_cache/VID_ (7)_A011_B004_f0023_B.npy,VID_ (7),848,480,11,4
VID_ (27)_A001_B003_f0016,N,data/collab_cache/VID_ (27)_A001_B003_f0016_A.npy,data/collab_cache/VID_ (27)_A001_B003_f0016_B.npy,VID_ (27),848,478,1,3
Vid-20260421-Wa0064_A002_B004_f0040_sym,C,data/collab_cache/Vid-20260421-Wa0064_A002_B004_f0040_B.npy,data/collab_cache/Vid-20260421-Wa0064_A002_B004_f0040_A.npy,Vid-20260421-Wa0064,848,480,4,2
VID_ (30)_A016_B002_f0043_sym,N,data/collab_cache/VID_ (30)_A016_B002_f0043_B.npy,data/collab_cache/VID_ (30)_A016_B002_f0043_A.npy,VID_ (30),848,478,2,16
VID_ (30)_A007_B001_f0054_sym,N,data/collab_cache/VID_ (30)_A007_B001_f0054_B.npy,data/collab_cache/VID_ (30)_A007_B001_f0054_A.npy,VID_ (30),848,478,1,7
VID_ (27)_A002_B006_f0016_sym,C,data/collab_cache/VID_ (27)_A002_B006_f0016_B.npy,data/collab_cache/VID_ (27)_A002_B006_f0016_A.npy,VID_ (27),848,478,6,2
VID_ (27)_A002_B015_f0036_sym,N,data/collab_cache/VID_ (27)_A002_B015_f0036_B.npy,data/collab_cache/VID_ (27)_A002_B015_f0036_A.npy,VID_ (27),848,478,15,2
VID_ (12)_A001_B003_f0012_sym,N,data/collab_cache/VID_ (12)_A001_B003_f0012_B.npy,data/collab_cache/VID_ (12)_A001_B003_f0012_A.npy,VID_ (12),848,480,3,1
VID_ (27)_A013_B003_f0033,N,data/collab_cache/VID_ (27)_A013_B003_f0033_A.npy,data/collab_cache/VID_ (27)_A013_B003_f0033_B.npy,VID_ (27),848,478,13,3
Vid-20260421-Wa0064_A001_B004_f0036,C,data/collab_cache/Vid-20260421-Wa0064_A001_B004_f0036_A.npy,data/collab_cache/Vid-20260421-Wa0064_A001_B004_f0036_B.npy,Vid-20260421-Wa0064,848,480,1,4
VID_ (1)_A002_B003_f0012_sym,C,data/collab_cache/VID_ (1)_A002_B003_f0012_B.npy,data/collab_cache/VID_ (1)_A002_B003_f0012_A.npy,VID_ (1),848,478,3,2
VID_ (27)_A002_B007_f0004_sym,C,data/collab_cache/VID_ (27)_A002_B007_f0004_B.npy,data/collab_cache/VID_ (27)_A002_B007_f0004_A.npy,VID_ (27),848,478,7,2
VID_ (1)_A010_B005_f0051_sym,C,data/collab_cache/VID_ (1)_A010_B005_f0051_B.npy,data/collab_cache/VID_ (1)_A010_B005_f0051_A.npy,VID_ (1),848,478,5,10
VID_ (29)_A003_B004_f0024_sym,C,data/collab_cache/VID_ (29)_A003_B004_f0024_B.npy,data/collab_cache/VID_ (29)_A003_B004_f0024_A.npy,VID_ (29),478,720,4,3
VID_ (30)_A007_B004_f0050_sym,N,data/collab_cache/VID_ (30)_A007_B004_f0050_B.npy,data/collab_cache/VID_ (30)_A007_B004_f0050_A.npy,VID_ (30),848,478,4,7
VID_ (15)_A001_B002_f0020_sym,N,data/collab_cache/VID_ (15)_A001_B002_f0020_B.npy,data/collab_cache/VID_ (15)_A001_B002_f0020_A.npy,VID_ (15),848,480,2,1
VID_ (27)_A018_B001_f0047_sym,N,data/collab_cache/VID_ (27)_A018_B001_f0047_B.npy,data/collab_cache/VID_ (27)_A018_B001_f0047_A.npy,VID_ (27),848,478,1,18
VID_ (27)_A001_B004_f0020_sym,N,data/collab_cache/VID_ (27)_A001_B004_f0020_B.npy,data/collab_cache/VID_ (27)_A001_B004_f0020_A.npy,VID_ (27),848,478,4,1
VID_ (27)_A003_B006_f0036_sym,N,data/collab_cache/VID_ (27)_A003_B006_f0036_B.npy,data/collab_cache/VID_ (27)_A003_B006_f0036_A.npy,VID_ (27),848,478,6,3
Vid-20260421-Wa0064_A002_B004_f0008,C,data/collab_cache/Vid-20260421-Wa0064_A002_B004_f0008_A.npy,data/collab_cache/Vid-20260421-Wa0064_A002_B004_f0008_B.npy,Vid-20260421-Wa0064,848,480,2,4
Vid-20260421-Wa0043_A001_B003_f0008,N,data/collab_cache/Vid-20260421-Wa0043_A001_B003_f0008_A.npy,data/collab_cache/Vid-20260421-Wa0043_A001_B003_f0008_B.npy,Vid-20260421-Wa0043,848,480,1,3
Vid-20260421-Wa0064_A001_B002_f0044_sym,C,data/collab_cache/Vid-20260421-Wa0064_A001_B002_f0044_B.npy,data/collab_cache/Vid-20260421-Wa0064_A001_B002_f0044_A.npy,Vid-20260421-Wa0064,848,480,2,1
VID_ (21)_A001_B003_f0000_sym,C,data/collab_cache/VID_ (21)_A001_B003_f0000_B.npy,data/collab_cache/VID_ (21)_A001_B003_f0000_A.npy,VID_ (21),848,480,3,1
VID_ (27)_A003_B014_f0028_sym,N,data/collab_cache/VID_ (27)_A003_B014_f0028_B.npy,data/collab_cache/VID_ (27)_A003_B014_f0028_A.npy,VID_ (27),848,478,14,3
Vid-20260421-Wa0064_A001_B002_f0020_sym,C,data/collab_cache/Vid-20260421-Wa0064_A001_B002_f0020_B.npy,data/collab_cache/Vid-20260421-Wa0064_A001_B002_f0020_A.npy,Vid-20260421-Wa0064,848,480,2,1
VID_ (27)_A001_B005_f0008_sym,N,data/collab_cache/VID_ (27)_A001_B005_f0008_B.npy,data/collab_cache/VID_ (27)_A001_B005_f0008_A.npy,VID_ (27),848,478,5,1
VID_ (1)_A001_B002_f0036_sym,C,data/collab_cache/VID_ (1)_A001_B002_f0036_B.npy,data/collab_cache/VID_ (1)_A001_B002_f0036_A.npy,VID_ (1),848,478,2,1
Vid-20260421-Wa0064_A001_B003_f0024_sym,C,data/collab_cache/Vid-20260421-Wa0064_A001_B003_f0024_B.npy,data/collab_cache/Vid-20260421-Wa0064_A001_B003_f0024_A.npy,Vid-20260421-Wa0064,848,480,3,1
VID_ (1)_A010_B002_f0023_sym,C,data/collab_cache/VID_ (1)_A010_B002_f0023_B.npy,data/collab_cache/VID_ (1)_A010_B002_f0023_A.npy,VID_ (1),848,478,2,10
VID_ (27)_A002_B017_f0028_sym,C,data/collab_cache/VID_ (27)_A002_B017_f0028_B.npy,data/collab_cache/VID_ (27)_A002_B017_f0028_A.npy,VID_ (27),848,478,17,2
VID_ (21)_A001_B004_f0012,C,data/collab_cache/VID_ (21)_A001_B004_f0012_A.npy,data/collab_cache/VID_ (21)_A001_B004_f0012_B.npy,VID_ (21),848,480,1,4
VID_ (3)_A009_B004_f0019_sym,C,data/collab_cache/VID_ (3)_A009_B004_f0019_B.npy,data/collab_cache/VID_ (3)_A009_B004_f0019_A.npy,VID_ (3),848,480,4,9
VID_ (27)_A007_B008_f0008_sym,N,data/collab_cache/VID_ (27)_A007_B008_f0008_B.npy,data/collab_cache/VID_ (27)_A007_B008_f0008_A.npy,VID_ (27),848,478,8,7
VID_ (27)_A019_B018_f0048_sym,N,data/collab_cache/VID_ (27)_A019_B018_f0048_B.npy,data/collab_cache/VID_ (27)_A019_B018_f0048_A.npy,VID_ (27),848,478,18,19
VID_ (8)_A002_B003_f0020_sym,N,data/collab_cache/VID_ (8)_A002_B003_f0020_B.npy,data/collab_cache/VID_ (8)_A002_B003_f0020_A.npy,VID_ (8),848,480,3,2
VID_ (27)_A006_B013_f0028_sym,N,data/collab_cache/VID_ (27)_A006_B013_f0028_B.npy,data/collab_cache/VID_ (27)_A006_B013_f0028_A.npy,VID_ (27),848,478,13,6
VID_ (6)_A004_B005_f0020_sym,N,data/collab_cache/VID_ (6)_A004_B005_f0020_B.npy,data/collab_cache/VID_ (6)_A004_B005_f0020_A.npy,VID_ (6),848,480,5,4
Vid-20260421-Wa0064_A002_B003_f0048,C,data/collab_cache/Vid-20260421-Wa0064_A002_B003_f0048_A.npy,data/collab_cache/Vid-20260421-Wa0064_A002_B003_f0048_B.npy,Vid-20260421-Wa0064,848,480,2,3
Vid-20260421-Wa0064_A001_B005_f0020_sym,C,data/collab_cache/Vid-20260421-Wa0064_A001_B005_f0020_B.npy,data/collab_cache/Vid-20260421-Wa0064_A001_B005_f0020_A.npy,Vid-20260421-Wa0064,848,480,5,1
VID_ (8)_A002_B006_f0028_sym,N,data/collab_cache/VID_ (8)_A002_B006_f0028_B.npy,data/collab_cache/VID_ (8)_A002_B006_f0028_A.npy,VID_ (8),848,480,6,2
VID_ (1)_A010_B004_f0023_sym,C,data/collab_cache/VID_ (1)_A010_B004_f0023_B.npy,data/collab_cache/VID_ (1)_A010_B004_f0023_A.npy,VID_ (1),848,478,4,10
VID_ (30)_A004_B007_f0036,N,data/collab_cache/VID_ (30)_A004_B007_f0036_A.npy,data/collab_cache/VID_ (30)_A004_B007_f0036_B.npy,VID_ (30),848,478,4,7
VID_ (1)_A001_B009_f0008,N,data/collab_cache/VID_ (1)_A001_B009_f0008_A.npy,data/collab_cache/VID_ (1)_A001_B009_f0008_B.npy,VID_ (1),848,478,1,9
VID_ (27)_A003_B010_f0008_sym,N,data/collab_cache/VID_ (27)_A003_B010_f0008_B.npy,data/collab_cache/VID_ (27)_A003_B010_f0008_A.npy,VID_ (27),848,478,10,3
VID_ (27)_A003_B004_f0052_sym,N,data/collab_cache/VID_ (27)_A003_B004_f0052_B.npy,data/collab_cache/VID_ (27)_A003_B004_f0052_A.npy,VID_ (27),848,478,4,3
VID_ (29)_A002_B003_f0028,C,data/collab_cache/VID_ (29)_A002_B003_f0028_A.npy,data/collab_cache/VID_ (29)_A002_B003_f0028_B.npy,VID_ (29),478,720,2,3
VID_ (30)_A002_B017_f0048_sym,N,data/collab_cache/VID_ (30)_A002_B017_f0048_B.npy,data/collab_cache/VID_ (30)_A002_B017_f0048_A.npy,VID_ (30),848,478,17,2
Vid-20260421-Wa0064_A003_B004_f0036,C,data/collab_cache/Vid-20260421-Wa0064_A003_B004_f0036_A.npy,data/collab_cache/Vid-20260421-Wa0064_A003_B004_f0036_B.npy,Vid-20260421-Wa0064,848,480,3,4
VID_ (27)_A001_B006_f0028_sym,N,data/collab_cache/VID_ (27)_A001_B006_f0028_B.npy,data/collab_cache/VID_ (27)_A001_B006_f0028_A.npy,VID_ (27),848,478,6,1
VID_ (21)_A002_B003_f0004_sym,C,data/collab_cache/VID_ (21)_A002_B003_f0004_B.npy,data/collab_cache/VID_ (21)_A002_B003_f0004_A.npy,VID_ (21),848,480,3,2
VID_ (7)_A005_B006_f0040_sym,C,data/collab_cache/VID_ (7)_A005_B006_f0040_B.npy,data/collab_cache/VID_ (7)_A005_B006_f0040_A.npy,VID_ (7),848,480,6,5
VID_ (30)_A001_B003_f0020,N,data/collab_cache/VID_ (30)_A001_B003_f0020_A.npy,data/collab_cache/VID_ (30)_A001_B003_f0020_B.npy,VID_ (30),848,478,1,3
VID_ (27)_A001_B012_f0028,N,data/collab_cache/VID_ (27)_A001_B012_f0028_A.npy,data/collab_cache/VID_ (27)_A001_B012_f0028_B.npy,VID_ (27),848,478,1,12
Vid-20260421-Wa0064_A001_B005_f0020,C,data/collab_cache/Vid-20260421-Wa0064_A001_B005_f0020_A.npy,data/collab_cache/Vid-20260421-Wa0064_A001_B005_f0020_B.npy,Vid-20260421-Wa0064,848,480,1,5
